"Município";"De 0 a 4 anos";"De 5 a 9 anos";"De 10 a 14 anos";"De 15 a 19 anos";"De 20 a 24 anos";"De 25 a 29 anos";"De 30 a 34 anos";"De 35 a 39 anos";"De 40 a 44 anos";"De 45 a 49 anos";"De 50 a 54 anos";"De 55 a 59 anos";"De 60 a 64 anos";"De 65 a 69 anos";"De 70 a 74 anos";"De 75 a 79 anos";"De 80 anos ou mais";"Total"
"354430 Roseira";783;823;804;845;939;901;732;703;663;604;490;339;249;183;148;112;99;9417
"354440 Rubiácea";213;210;216;253;250;210;214;197;197;168;115;103;83;81;54;39;35;2638
"354450 Rubinéia";174;198;197;211;243;191;176;188;219;210;201;152;136;133;88;56;57;2830
"354460 Sabino";386;367;413;446;446;405;366;344;359;354;313;263;222;192;151;103;101;5231
"354470 Sagres";164;204;203;216;206;203;180;154;155;174;145;121;105;70;64;52;50;2466
"354480 Sales";395;387;390;421;468;415;387;370;378;334;315;272;217;169;129;97;84;5228
"354490 Sales Oliveira";724;814;829;913;928;879;754;771;729;695;569;513;344;286;226;171;177;10322
"354500 Salesópolis";1296;1453;1321;1403;1350;1252;1185;1143;1080;934;735;652;495;419;330;238;203;15489
"354510 Salmourão";357;387;393;410;417;391;348;338;291;292;260;241;189;157;116;97;80;4764
"354515 Saltinho";418;462;470;570;644;614;559;469;468;467;419;384;266;189;131;102;95;6727
"354520 Salto";7681;8517;8776;9484;9897;9037;8043;8156;7827;6801;5298;4015;2947;2335;1832;1299;1132;103077
"354530 Salto de Pirapora";3122;3551;3474;3565;3697;3338;2932;2817;2710;2459;1979;1624;1215;968;727;478;407;39063
"354540 Salto Grande";696;748;693;718;778;738;659;615;591;526;495;408;334;291;237;172;152;8851
"354550 Sandovalina";318;341;333;313;301;299;290;273;253;201;170;129;90;86;59;45;44;3545
"354560 Santa Adélia";1025;1122;1148;1167;1261;1267;1154;1047;973;901;787;643;512;434;333;283;254;14311
"354570 Santa Albertina";354;361;407;466;492;437;390;391;407;418;363;314;279;237;194;150;139;5799
"354580 Santa Bárbara d'Oeste";12478;13431;14515;16419;17307;16021;14393;14433;14019;12910;10314;7419;5197;4127;3199;2213;1800;180195
"354600 Santa Branca";1093;1148;1126;1174;1172;1134;1105;1032;1014;895;721;625;478;389;278;213;183;13780
"354610 Santa Clara d'Oeste";130;159;160;187;182;169;145;144;146;149;133;109;89;96;67;43;38;2146
"354620 Santa Cruz da Conceição";283;289;294;326;380;294;281;267;280;263;229;181;149;122;104;86;81;3909
"354625 Santa Cruz da Esperança";162;163;180;184;172;149;135;121;121;112;96;94;84;61;44;31;27;1936
"354630 Santa Cruz das Palmeiras";2320;2459;2538;2591;2840;2593;2254;2128;1958;1737;1466;1157;896;724;514;388;338;28901
"354640 Santa Cruz do Rio Pardo";3391;3549;3514;3587;3950;3454;3179;3133;3087;2796;2453;2080;1635;1352;1052;755;774;43741
"354650 Santa Ernestina";451;480;534;556;584;563;464;463;419;311;248;199;148;123;89;71;58;5761
"354660 Santa Fé do Sul";1750;1970;2064;2336;2541;2425;2160;2143;2106;1913;1745;1528;1267;992;799;551;545;28835
"354670 Santa Gertrudes";1692;1832;1755;1788;1947;2050;1783;1576;1336;1067;814;667;482;381;283;215;221;19889
"354680 Santa Isabel";3941;4450;4239;4486;4630;4247;3815;3750;3373;3061;2470;2021;1469;1120;850;565;486;48973
"354690 Santa Lúcia";711;771;742;789;794;746;677;632;556;475;366;313;221;197;121;96;73;8280
"354700 Santa Maria da Serra";459;464;477;527;509;432;374;373;369;301;238;185;167;136;100;68;68;5247
"354710 Santa Mercedes";219;231;239;247;268;217;198;195;216;178;136;117;109;108;92;52;62;2884
"354740 Santa Rita d'Oeste";121;145;184;203;216;183;152;190;187;218;190;173;148;118;104;73;55;2660
"354750 Santa Rita do Passa Quatro";1700;1732;1836;2057;2264;2091;1905;1936;2025;1856;1667;1429;1172;1063;883;673;653;26942
"354760 Santa Rosa de Viterbo";1720;1831;1935;2064;2153;1889;1741;1705;1720;1491;1236;1025;852;714;551;434;393;23454
"354765 Santa Salete";80;80;93;110;119;104;98;118;108;104;102;91;70;60;48;33;35;1453
"354720 Santana da Ponte Pensa";89;99;104;130;140;115;111;127;144;134;125;109;111;85;65;54;35;1777
"354730 Santana de Parnaíba";8351;9327;8937;9286;9877;8942;7676;7308;7159;6365;5177;3683;2188;1481;997;672;590;98016
"354770 Santo Anastácio";1420;1604;1677;1740;1775;1590;1515;1646;1602;1348;1121;955;860;732;594;433;431;21043
"354780 Santo André";46650;48793;48960;55085;61929;60445;54848;52112;51219;47145;40394;32543;24453;20129;15044;11124;10224;681097
"354790 Santo Antônio da Alegria";450;482;464;557;594;511;423;416;425;391;365;314;268;199;149;122;105;6235
"354800 Santo Antônio de Posse";1625;1790;1699;1787;1888;1808;1614;1507;1424;1216;985;783;572;487;390;306;250;20131
"354805 Santo Antônio do Aracanguá";545;568;642;677;675;672;641;599;590;489;378;313;227;181;139;93;97;7526
"354810 Santo Antônio do Jardim";427;470;466;515;544;526;469;447;426;417;360;286;239;185;155;113;114;6159
"354820 Santo Antônio do Pinhal";494;644;574;585;576;539;490;485;484;424;298;245;238;189;143;83;80;6571
"354830 Santo Expedito";188;201;212;226;226;191;195;231;214;171;151;135;132;113;71;46;55;2758
"354840 Santópolis do Aguapeí";360;329;358;427;408;376;303;282;270;257;186;164;143;108;100;73;49;4193
"354850 Santos";25911;26974;26439;29361;34798;35188;31691;30558;31441;30571;27736;23750;19372;17077;14527;11474;11433;428301
"354860 São Bento do Sapucaí";748;869;844;856;856;853;805;820;795;712;567;525;427;350;250;192;191;10660
"354870 São Bernardo do Campo";57111;60227;59803;65325;72272;70543;64227;61455;57747;50975;42068;32078;22337;16403;11259;7704;6854;758388
"354880 São Caetano do Sul";8105;8234;8603;10133;12208;12427;11290;10687;11577;11253;10029;8552;6752;5913;4916;4199;4200;149078
"354890 São Carlos";14950;15907;16151;17942;19938;19582;17670;16247;15902;14633;12157;9710;7190;5902;4721;3598;3465;215665
"354900 São Francisco";195;199;216;224;235;199;205;216;210;176;164;154;152;125;89;71;53;2883
"354910 São João da Boa Vista";5392;5944;6005;6599;7327;7112;6438;6286;6260;5813;4994;3980;3051;2617;2114;1661;1493;83086
"354920 São João das Duas Pontes";175;219;205;207;217;218;196;207;204;187;139;114;123;86;77;55;31;2660
"354925 São João de Iracema";131;123;136;154;147;140;140;139;126;104;114;99;71;56;49;25;24;1778
"354930 São João do Pau d'Alho";123;153;147;161;181;138;137;148;148;167;135;129;110;104;83;64;53;2181
"354940 São Joaquim da Barra";3377;3522;3593;3879;4387;4151;3679;3328;3245;2937;2490;2016;1562;1237;922;661;654;45640
"354950 São José da Bela Vista";809;845;797;767;766;698;690;587;501;454;372;345;277;205;147;109;97;8466
"354960 São José do Barreiro";342;388;336;384;370;322;305;297;293;260;209;166;133;137;107;77;68;4194
"354970 São José do Rio Pardo";3460;3785;4305;4713;4844;4267;3690;3660;3719;3640;3186;2464;1845;1548;1260;988;985;52359
"354980 São José do Rio Preto";26284;26964;28312;32205;36215;35845;32264;30778;30620;27979;23332;18942;14557;11988;9044;6643;6097;398069
"354990 São José dos Campos";47662;50756;50219;54802;59713;56925;49585;45884;44367;40247;33837;25584;16983;12088;8414;5989;5738;608793
"354995 São Lourenço da Serra";1098;1307;1263;1272;1278;1154;1117;1013;929;801;674;553;380;300;209;134;114;13596
"355000 São Luís do Paraitinga";677;854;922;887;941;790;832;783;761;692;550;480;436;383;270;210;176;10644
"355010 São Manuel";2844;3264;3182;3333;3535;3411;3067;2845;2629;2347;2037;1634;1249;1078;844;629;577;38505
"355020 São Miguel Arcanjo";2736;3062;2966;3037;3052;2645;2390;2344;2127;1796;1451;1249;998;782;573;364;333;31905
"355030 São Paulo";825812;899286;852875;927175;1042675;1042695;945059;866908;801935;719681;608553;483062;353913;282777;214835;163864;158004;11189109
"355040 São Pedro";2192;2506;2438;2488;2714;2630;2322;2139;2088;1917;1738;1513;1248;986;771;626;592;30908
"355050 São Pedro do Turvo";587;653;619;604;651;579;506;516;497;436;371;343;269;199;168;126;116;7240
"355060 São Roque";5314;6272;5981;6491;7068;6844;5916;5618;5420;5037;4233;3434;2535;1953;1549;1100;1082;75847
"355070 São Sebastião";6040;6431;6123;6322;6849;6875;6098;5509;4648;4000;3205;2334;1684;1245;869;610;566;69408
"355080 São Sebastião da Grama";937;1030;999;1090;1165;1006;938;902;902;820;684;574;418;361;270;231;183;12510
"355090 São Simão";1062;1176;1136;1285;1355;1157;999;1023;1021;896;764;672;526;432;366;270;267;14407
"355100 São Vicente";26520;28513;27203;28019;30753;29532;26416;24437;22947;20756;17800;13872;10116;7890;5797;4199;3903;328673
"355110 Sarapuí";711;832;783;762;829;731;643;576;581;531;433;354;301;242;193;133;119;8754
"355120 Sarutaiá";310;330;321;328;347;277;237;253;257;230;206;163;149;120;84;71;66;3749
"355130 Sebastianópolis do Sul";190;162;208;239;277;240;205;204;214;208;186;156;126;112;76;62;45;2910
"355140 Serra Azul";793;898;863;996;1069;964;816;722;650;569;490;358;262;203;162;109;100;10024
"355160 Serra Negra";1648;1861;1827;2028;2190;2155;2021;1882;1838;1762;1554;1325;1024;872;758;641;607;25993
"355150 Serrana";3317;3570;3519;3592;3744;3423;3093;2828;2602;2133;1605;1214;879;669;484;333;303;37308
"355170 Sertãozinho";8140;8630;8721;9881;10621;10163;8646;8046;7601;6791;5507;4318;3014;2372;1741;1235;1120;106547
"355180 Sete Barras";1323;1363;1213;1205;1293;1149;940;878;786;744;664;578;474;380;251;181;153;13575
"355190 Severínia";1274;1398;1359;1416;1493;1327;1155;1188;1046;889;691;538;412;331;250;186;158;15111
"355200 Silveiras";462;539;484;534;521;478;423;394;368;342;267;251;213;172;128;95;91;5762
"355210 Socorro";2354;2480;2562;2841;3087;2948;2628;2587;2542;2444;2187;1923;1526;1296;1019;803;734;35961
"355220 Sorocaba";40824;46358;46194;50035;54100;51707;45611;42655;41173;37071;30256;23152;16755;13256;10141;7447;6980;563715
"355230 Sud Mennucci";568;616;648;665;685;642;641;576;529;495;388;318;254;188;138;117;107;7575
"355240 Sumaré";18899;19924;19882;21225;22745;21875;19527;17949;15847;13912;11396;8371;5588;3955;2865;1946;1798;227704
"355255 Suzanápolis";246;258;258;271;276;272;224;237;241;217;159;144;121;96;77;73;58;3228
"355250 Suzano";21293;25128;23311;23838;24804;23017;20818;19488;17728;15270;12640;9370;6413;4674;3244;2226;1960;255222
"355260 Tabapuã";788;759;849;905;1036;904;824;854;839;740;648;514;457;400;311;233;219;11280
"355270 Tabatinga";1101;1183;1175;1353;1393;1251;1079;1054;1006;888;747;565;452;388;310;215;196;14356
"355280 Taboão da Serra";19849;21310;19843;21064;23556;22528;20335;18456;16341;13955;11044;8313;5568;3948;2590;1654;1407;231761
"355290 Taciba";432;461;491;497;494;461;428;456;412;352;272;218;188;175;139;99;76;5651
"355300 Taguaí";836;847;828;972;1019;864;706;649;645;555;491;402;297;239;168;112;132;9762
"355310 Taiaçu";411;522;522;538;499;459;444;454;395;347;283;255;208;205;164;123;90;5919
"355320 Taiúva";342;384;431;499;490;425;396;392;399;373;346;288;200;201;174;135;118;5593
"355330 Tambaú";1739;1851;1886;2041;2067;1860;1619;1622;1641;1503;1250;1028;784;680;513;399;370;22853
"355340 Tanabi";1538;1584;1651;1974;2180;1997;1732;1765;1835;1715;1432;1208;1015;820;653;481;445;24025
"355350 Tapiraí";764;941;808;755;749;693;600;562;511;452;367;345;295;216;161;99;92;8410
"355360 Tapiratiba";866;1109;1184;1169;1153;1020;928;1033;1002;882;695;531;441;384;299;205;203;13104
"355365 Taquaral";192;231;216;257;245;236;204;200;193;205;155;128;88;80;67;55;34;2786
"355370 Taquaritinga";3976;4355;4264;4619;4941;4747;4229;4026;3903;3460;2889;2419;1920;1576;1254;953;924;54455
"355380 Taquarituba";1776;2031;1945;2016;2070;1861;1656;1619;1648;1459;1257;926;734;610;457;317;291;22673
"355385 Taquarivaí";461;589;514;528;492;429;359;333;319;259;216;147;113;105;67;33;38;5002
"355390 Tarabai";523;581;587;592;606;528;502;477;469;370;281;233;192;174;145;93;83;6436
"355395 Tarumã";1071;1039;1099;1136;1190;1088;1051;956;951;734;567;434;337;271;182;117;117;12340
"355400 Tatuí";8211;9022;8973;9419;9876;9292;8075;7412;7096;6322;5321;4351;3415;2651;2024;1443;1425;104328
"355410 Taubaté";20481;22097;21793;23412;25787;24701;21878;20729;19730;17637;14731;11679;8448;6534;4844;3585;3442;271508
"355420 Tejupá";458;548;458;465;471;444;353;324;329;297;270;223;189;125;83;51;35;5123
"355430 Teodoro Sampaio";1793;2048;1909;1955;2018;1932;1677;1641;1444;1170;974;826;613;483;361;256;229;21329
"355440 Terra Roxa";671;672;702;798;762;663;596;607;600;555;453;356;261;229;192;154;132;8403
"355450 Tietê";2644;2777;2835;3049;3351;3081;2764;2649;2515;2290;1888;1596;1178;992;813;622;623;35667
"355460 Timburi";205;208;206;220;245;171;175;178;221;197;169;137;115;84;92;67;48;2738
"355465 Torre de Pedra";163;185;186;171;173;169;168;151;162;137;130;119;98;96;56;52;46;2262
"355470 Torrinha";616;657;751;817;814;734;708;664;660;585;534;453;364;305;272;212;202;9348
"355475 Trabiju";121;131;143;146;137;123;118;100;96;88;73;61;54;46;35;27;16;1515
"355480 Tremembé";2900;3239;3147;3628;3865;3979;3310;3029;2951;2517;2051;1558;1098;825;588;432;389;39506
"355490 Três Fronteiras";343;392;388;407;492;416;378;379;367;369;330;292;252;229;161;125;125;5445
"355495 Tuiuti";364;379;405;472;502;498;438;400;372;362;358;312;268;194;162;107;91;5684
"355500 Tupã";4308;4382;4500;5062;5636;5360;4791;4682;4650;4438;3793;3285;2739;2427;1929;1451;1418;64851
"355510 Tupi Paulista";709;807;918;1125;1269;1184;993;1022;1050;1030;915;796;649;562;498;341;340;14208
"355520 Turiúba";132;107;140;143;158;139;127;133;151;131;134;119;108;89;73;36;40;1960
"355530 Turmalina";96;135;149;177;150;126;134;168;198;179;142;141;128;98;69;32;52;2174
"355535 Ubarana";446;474;465;443;469;470;391;371;310;271;249;199;145;107;77;51;54;4992
"355540 Ubatuba";6114;7398;6950;7006;7065;6826;6337;5833;5312;4545;3692;2865;2025;1489;1102;728;635;75922
"355550 Ubirajara";369;372;365;399;419;342;290;304;269;262;257;206;143;140;116;85;83;4421
"355560 Uchoa";624;649;692;815;808;746;680;712;694;656;553;457;380;338;294;206;211;9515
"355570 União Paulista";130;108;140;119;147;114;112;109;103;89;89;68;65;46;47;28;25;1539
"355580 Urânia";574;622;625;689;801;738;664;664;625;618;557;469;406;343;271;194;171;9031
"355590 Uru";82;86;93;118;120;108;83;87;114;91;89;68;55;48;34;38;25;1339
"355600 Urupês";734;834;882;1032;1100;1008;907;957;920;862;779;644;545;488;393;315;257;12657
"355610 Valentim Gentil";720;803;769;875;1019;982;823;757;738;700;560;439;355;284;228;146;139;10337
"355620 Valinhos";6761;7029;7205;8158;9034;8995;8381;8463;8053;6976;5769;4432;3324;2570;1983;1471;1309;99913
"355630 Valparaíso";1678;1663;1729;2022;2107;2171;1799;1655;1537;1257;972;807;615;523;397;285;307;21524
"355635 Vargem";602;699;626;730;766;676;647;574;530;490;448;401;334;246;203;168;147;8287
"355640 Vargem Grande do Sul";3089;3198;3087;3323;3512;3318;2880;2931;2805;2542;2128;1729;1291;1088;845;656;574;38996
"355645 Vargem Grande Paulista";3503;3690;3475;3719;3952;3752;3254;3031;2844;2470;1939;1458;987;739;505;326;301;39945
"355650 Várzea Paulista";8748;9400;9322;9890;10513;9708;8613;8047;7491;6631;5192;3704;2358;1686;1192;770;667;103932
"355660 Vera Cruz";786;891;900;913;931;909;805;810;767;705;573;523;448;369;313;246;246;11135
"355670 Vinhedo";4171;4261;4352;4974;5773;5497;4848;4558;4371;4086;3318;2548;1878;1390;1084;806;777;58692
"355680 Viradouro";1296;1431;1512;1591;1658;1425;1277;1197;1172;1062;853;727;577;488;371;276;254;17167
"355690 Vista Alegre do Alto";456;481;508;559;634;577;485;468;416;372;319;256;193;188;131;98;69;6210
"355695 Vitória Brasil";129;120;124;146;175;159;126;131;114;126;94;74;72;66;49;26;21;1752
"355700 Votorantim";8417;9703;9257;9719;10381;9839;8493;7869;7407;6606;5447;4167;3044;2144;1510;1072;977;106052
"355710 Votuporanga";5161;5424;5990;6897;7482;7158;6392;6472;6300;5891;5000;4184;3238;2658;2022;1430;1373;83072
"355715 Zacarias";170;152;163;183;205;175;164;170;157;154;123;110;92;85;60;39;35;2237
