"Município";"De 0 a 4 anos";"De 5 a 9 anos";"De 10 a 14 anos";"De 15 a 19 anos";"De 20 a 24 anos";"De 25 a 29 anos";"De 30 a 34 anos";"De 35 a 39 anos";"De 40 a 44 anos";"De 45 a 49 anos";"De 50 a 54 anos";"De 55 a 59 anos";"De 60 a 64 anos";"De 65 a 69 anos";"De 70 a 74 anos";"De 75 a 79 anos";"De 80 anos ou mais";"Total"
"354350 Riversul";513;509;582;555;447;463;433;402;407;411;385;324;275;244;204;131;130;6415
"354425 Rosana";1459;1765;2055;1936;1723;1540;1500;1540;1521;1347;1199;953;751;544;383;211;191;20618
"354430 Roseira";759;792;818;842;837;930;830;739;675;619;562;430;295;212;142;125;127;9734
"354440 Rubiácea";212;218;220;239;252;226;231;205;211;176;135;106;101;75;72;39;40;2758
"354450 Rubinéia";162;186;223;201;221;176;186;182;210;222;207;198;155;139;113;63;64;2908
"354460 Sabino";365;358;404;454;409;412;368;337;362;360;346;286;260;194;174;115;115;5319
"354470 Sagres";151;192;212;210;183;185;192;164;146;158;160;130;125;76;68;51;55;2458
"354480 Sales";384;414;397;416;426;448;395;392;387;358;352;304;260;206;160;101;97;5497
"354490 Sales Oliveira";711;762;840;886;941;904;830;755;776;727;640;541;434;309;251;181;217;10705
"354500 Salesópolis";1246;1388;1451;1367;1318;1214;1205;1154;1107;1019;851;676;607;434;365;247;243;15892
"354510 Salmourão";345;379;403;433;386;380;362;358;324;299;275;254;203;176;126;92;100;4895
"354515 Saltinho";416;467;498;552;614;650;619;526;485;470;452;418;342;218;162;103;116;7108
"354520 Salto";7541;7957;8790;9185;9788;9605;8724;8009;8070;7495;6152;4699;3442;2569;2022;1400;1438;106886
"354530 Salto de Pirapora";3055;3296;3690;3552;3554;3447;3124;2904;2811;2619;2304;1828;1488;1077;839;527;502;40617
"354540 Salto Grande";659;733;754;707;676;707;687;637;601;549;499;467;382;310;241;189;171;8969
"354550 Sandovalina";322;318;354;333;297;303;289;278;272;246;200;145;118;82;69;55;49;3730
"354560 Santa Adélia";987;1076;1146;1153;1220;1288;1220;1062;1019;913;835;716;570;457;364;268;303;14597
"354570 Santa Albertina";331;347;385;465;458;456;410;395;398;402;405;343;278;259;191;148;179;5850
"354580 Santa Bárbara d'Oeste";11940;12570;13807;15291;17121;16902;14964;13976;14146;13295;11795;8830;6232;4354;3498;2470;2249;183440
"354600 Santa Branca";1033;1082;1180;1152;1153;1086;1084;1074;978;963;800;682;564;428;317;223;227;14026
"354610 Santa Clara d'Oeste";117;145;162;172;175;159;160;145;134;144;142;126;107;76;89;43;43;2139
"354620 Santa Cruz da Conceição";274;275;319;314;322;344;288;290;273;268;256;212;184;139;106;85;105;4054
"354625 Santa Cruz da Esperança";155;157;187;177;168;153;143;121;119;116;106;94;93;83;50;31;32;1985
"354630 Santa Cruz das Palmeiras";2318;2414;2508;2569;2941;2880;2492;2147;2047;1851;1600;1288;1016;762;592;393;417;30235
"354640 Santa Cruz do Rio Pardo";3261;3362;3587;3580;3645;3676;3232;3154;3097;2987;2649;2268;1865;1447;1154;835;903;44702
"354650 Santa Ernestina";436;446;493;525;594;556;494;393;434;340;267;209;173;120;102;67;72;5721
"354660 Santa Fé do Sul";1695;1825;2106;2275;2503;2385;2255;2131;2192;2096;1890;1634;1454;1112;883;612;639;29687
"354670 Santa Gertrudes";1784;1797;1882;1801;2125;2245;2033;1767;1504;1230;945;733;568;417;324;212;235;21602
"354680 Santa Isabel";3859;4247;4516;4369;4509;4417;4022;3846;3652;3199;2821;2328;1778;1256;951;644;615;51029
"354690 Santa Lúcia";695;652;786;736;829;755;701;628;594;496;439;319;254;189;160;96;82;8411
"354700 Santa Maria da Serra";465;461;459;506;536;500;387;370;360;357;270;218;166;157;114;74;73;5473
"354710 Santa Mercedes";204;246;239;239;246;211;203;195;201;197;150;126;106;111;92;63;68;2897
"354740 Santa Rita d'Oeste";111;148;165;193;192;177;153;174;184;211;195;185;157;127;105;79;64;2620
"354750 Santa Rita do Passa Quatro";1593;1621;1830;1949;2126;2055;1948;1897;1941;1964;1781;1576;1306;1073;940;725;767;27092
"354760 Santa Rosa de Viterbo";1679;1673;1990;1998;2130;2032;1820;1727;1716;1635;1410;1111;963;765;612;453;494;24208
"354765 Santa Salete";74;78;100;106;102;112;97;106;115;103;102;104;93;53;53;33;44;1475
"354720 Santana da Ponte Pensa";79;88;99;107;131;101;106;111;135;137;121;124;100;98;68;55;46;1706
"354730 Santana de Parnaíba";8678;9492;10069;9556;9932;9605;9002;8249;7866;7235;6119;4556;3095;1790;1260;781;857;108142
"354770 Santo Anastácio";1338;1440;1671;1719;1658;1555;1473;1505;1640;1497;1214;1029;889;790;626;458;501;21003
"354780 Santo André";44377;45983;49062;50960;59377;61776;56990;52588;51215;49135;43508;35906;27732;20644;16790;11667;12595;690305
"354790 Santo Antônio da Alegria";431;452;500;521;577;528;461;427;411;410;370;364;295;227;165;129;137;6405
"354800 Santo Antônio de Posse";1594;1707;1820;1738;1915;1887;1724;1536;1481;1314;1110;906;645;509;425;300;297;20908
"354805 Santo Antônio do Aracanguá";529;555;643;649;661;652;660;627;602;547;423;349;289;192;165;91;111;7745
"354810 Santo Antônio do Jardim";393;451;468;464;497;503;477;468;409;402;381;330;254;204;164;112;132;6109
"354820 Santo Antônio do Pinhal";466;583;617;569;558;503;498;469;477;457;374;254;243;208;157;108;88;6629
"354830 Santo Expedito";184;199;210;239;205;191;201;196;232;207;164;149;129;132;90;49;67;2844
"354840 Santópolis do Aguapeí";354;325;355;381;442;395;349;288;276;251;236;175;142;124;100;74;69;4336
"354850 Santos";24222;25191;27002;28076;32181;34402;32520;30171;30441;31199;29157;25665;21162;17334;15251;11848;13703;429525
"354860 São Bento do Sapucaí";704;799;895;872;778;772;785;792;805;776;635;542;469;400;280;190;219;10713
"354870 São Bernardo do Campo";55175;56411;60227;61127;70157;73267;68755;62413;58811;54028;46105;36588;26540;18217;13128;8479;8646;778074
"354880 São Caetano do Sul";7719;8038;8797;9606;11558;12529;11774;10981;11043;11908;10745;9210;7622;5987;5275;4182;5049;152023
"354890 São Carlos";14680;15311;16419;17304;19697;20672;18994;16995;16144;15594;13690;11126;8482;6239;5154;3825;4215;224541
"354900 São Francisco";179;197;222;217;209;181;194;208;205;196;164;169;148;138;102;70;69;2868
"354910 São João da Boa Vista";5176;5674;6131;6338;7015;7119;6715;6307;6301;6157;5503;4558;3519;2742;2273;1714;1830;85072
"354920 São João das Duas Pontes";163;176;230;207;192;197;191;207;189;213;159;116;122;102;71;58;45;2638
"354925 São João de Iracema";127;111;133;172;140;130;129;144;135;116;107;105;92;63;50;32;27;1813
"354930 São João do Pau d'Alho";111;122;168;159;153;133;135;140;153;151;159;124;127;109;83;67;68;2162
"354940 São Joaquim da Barra";3303;3478;3594;3754;4205;4440;3913;3485;3275;3089;2759;2232;1830;1313;1018;717;762;47167
"354950 São José da Bela Vista";780;811;806;763;774;720;663;589;553;473;383;349;301;233;162;118;101;8579
"354960 São José do Barreiro";319;381;381;342;332;308;282;303;287;276;234;190;147;129;112;81;79;4183
"354970 São José do Rio Pardo";3295;3575;3990;4486;4737;4413;3883;3622;3634;3677;3442;2864;2182;1615;1369;1037;1170;52991
"354980 São José do Rio Preto";25687;25972;28104;30275;35988;37429;35209;31678;30956;29881;26264;21214;16920;12725;10300;7228;7539;413369
"354990 São José dos Campos";46959;48347;51950;52687;57959;60395;55174;48153;45482;42634;37557;30046;21444;14047;9812;6568;7233;636447
"354995 São Lourenço da Serra";1074;1185;1360;1259;1263;1189;1104;1095;990;857;762;629;478;361;240;148;147;14141
"355000 São Luís do Paraitinga";644;771;910;925;822;803;753;811;770;733;624;515;440;401;312;206;214;10654
"355010 São Manuel";2732;3002;3299;3211;3361;3334;3244;2965;2710;2468;2184;1807;1455;1082;923;643;684;39104
"355020 São Miguel Arcanjo";2586;2846;3081;2902;2771;2648;2445;2341;2195;1927;1638;1320;1124;867;648;409;408;32156
"355030 São Paulo";797458;843881;880126;863348;1018429;1084102;1005158;887455;820054;745907;661665;536958;409470;296896;234717;169506;193757;11448887
"355040 São Pedro";2131;2376;2608;2551;2487;2591;2462;2299;2128;2071;1874;1655;1473;1137;889;636;700;32068
"355050 São Pedro do Turvo";562;623;663;619;588;586;491;511;512;459;409;355;296;225;172;135;138;7344
"355060 São Roque";5238;5971;6499;6260;6775;6893;6636;5882;5738;5319;4873;3917;3127;2194;1745;1206;1281;79554
"355070 São Sebastião";6133;6401;6608;6323;6737;7182;6888;5927;5180;4467;3676;2860;1964;1457;985;692;711;74191
"355080 São Sebastião da Grama";866;945;1026;1036;1073;1019;951;862;890;816;737;630;481;360;286;225;227;12430
"355090 São Simão";1015;1151;1181;1190;1324;1161;1087;967;1013;943;845;716;591;464;378;293;312;14631
"355100 São Vicente";25671;26996;28288;27509;29188;30530;28119;25113;23571;21632;19269;15923;11671;8630;6539;4462;4635;337746
"355110 Sarapuí";693;836;862;764;765;726;724;597;601;572;484;415;336;266;209;143;135;9128
"355120 Sarutaiá";286;325;315;333;303;271;236;243;254;224;224;182;170;119;95;66;76;3722
"355130 Sebastianópolis do Sul";193;163;202;220;261;286;230;215;226;206;214;171;144;104;107;55;60;3057
"355140 Serra Azul";772;852;888;859;1219;1209;1057;869;753;706;550;435;348;227;169;126;119;11158
"355160 Serra Negra";1588;1791;1903;1962;2052;2138;2085;1985;1878;1840;1692;1488;1255;911;811;642;763;26784
"355150 Serrana";3341;3377;3557;3573;3902;3799;3292;2938;2735;2371;1897;1408;1019;718;558;359;370;39214
"355170 Sertãozinho";8078;8384;8860;9299;10645;10876;9700;8337;7876;7281;6190;4888;3645;2553;1948;1316;1380;111256
"355180 Sete Barras";1210;1277;1312;1201;1021;1020;994;873;817;739;726;597;522;419;299;175;191;13393
"355190 Severínia";1256;1273;1406;1379;1545;1460;1229;1171;1102;975;796;612;452;362;284;191;201;15694
"355200 Silveiras";438;519;539;484;520;471;441;399;381;360;302;255;248;190;140;103;104;5894
"355210 Socorro";2282;2436;2597;2775;2943;3001;2794;2638;2610;2541;2393;2138;1782;1380;1173;826;884;37193
"355220 Sorocaba";40584;43923;48044;48697;53817;54985;50453;45151;42519;40203;34415;27000;20011;14372;11319;8021;8522;592036
"355230 Sud Mennucci";541;571;625;638;656;626;644;602;519;510;438;347;286;215;143;126;123;7610
"355240 Sumaré";19020;19266;20398;20593;22910;23776;21870;19138;17235;14819;12893;9949;7011;4573;3240;2157;2234;241082
"355255 Suzanápolis";242;265;273;284;280;264;250;220;259;244;200;156;141;114;77;68;71;3408
"355250 Suzano";20904;23429;25414;23509;23918;23637;22149;20257;18948;16464;14083;11012;7987;5247;3758;2432;2441;265589
"355260 Tabapuã";766;716;797;879;1011;995;877;834;852;794;694;593;495;419;339;262;232;11555
"355270 Tabatinga";1068;1164;1199;1242;1424;1405;1142;1056;1036;950;856;657;476;415;333;220;236;14879
"355280 Taboão da Serra";19879;20644;21673;20401;23195;24044;22612;19673;17955;15098;12669;9692;6931;4566;3157;1898;1826;245913
"355290 Taciba";420;452;498;495;469;458;438;451;432;411;294;254;203;169;158;108;96;5806
"355300 Taguaí";891;852;916;1027;1128;994;812;713;682;638;569;455;366;244;198;137;141;10763
"355310 Taiaçu";397;464;525;528;527;477;427;447;430;368;303;259;238;192;176;126;127;6011
"355320 Taiúva";322;354;394;465;491;440;392;374;403;378;350;324;249;188;181;139;142;5586
"355330 Tambaú";1653;1743;1844;1950;1984;1871;1666;1572;1569;1573;1397;1117;893;694;538;422;454;22940
"355340 Tanabi";1463;1513;1704;1809;2085;2108;1843;1717;1813;1787;1594;1308;1111;891;724;493;536;24499
"355350 Tapiraí";705;849;899;732;638;634;617;541;519;450;393;329;315;254;164;111;113;8263
"355360 Tapiratiba";817;956;1141;1199;1117;974;911;917;1023;952;814;583;487;379;345;217;237;13069
"355365 Taquaral";178;232;222;229;240;224;225;196;180;191;175;135;118;81;65;61;40;2792
"355370 Taquaritinga";3810;4105;4317;4413;4759;4691;4324;3992;3899;3718;3148;2637;2160;1672;1400;967;1108;55120
"355380 Taquarituba";1695;1810;1989;1986;1950;1852;1720;1579;1587;1558;1358;1090;806;625;515;330;356;22806
"355385 Taquarivaí";458;555;556;519;500;453;390;332;319;300;247;186;125;100;80;47;43;5210
"355390 Tarabai";515;589;583;607;583;567;537;490;463;417;343;241;203;186;152;111;101;6688
"355395 Tarumã";1075;1063;1094;1126;1224;1143;1061;1035;938;891;662;510;376;312;204;141;135;12990
"355400 Tatuí";8093;8720;9461;9220;9641;9641;8880;7829;7336;6733;5909;4802;3932;2945;2246;1539;1663;108590
"355410 Taubaté";20060;20982;22626;22818;25133;25695;23812;21246;20526;18888;16461;13191;10043;7229;5452;3797;4160;282119
"355420 Tejupá";414;501;497;424;424;390;365;330;289;303;274;230;184;166;94;56;38;4979
"355430 Teodoro Sampaio";1736;1917;2006;1881;1934;1862;1821;1614;1554;1315;1075;876;733;510;398;268;273;21773
"355440 Terra Roxa";655;658;697;743;764;750;631;590;590;575;527;397;304;236;189;155;179;8640
"355450 Tietê";2629;2671;2905;2980;3386;3343;2981;2692;2607;2498;2089;1728;1441;1014;867;664;738;37233
"355460 Timburi";188;195;224;213;201;171;182;164;190;218;181;153;130;95;82;68;64;2719
"355465 Torre de Pedra";152;173;202;180;156;149;169;172;165;145;130;124;118;98;75;45;46;2299
"355470 Torrinha";602;604;715;786;846;758;719;661;644;630;581;484;432;302;276;225;245;9510
"355475 Trabiju";117;130;151;143;132;124;122;109;110;77;87;69;57;48;42;27;21;1566
"355480 Tremembé";2824;3101;3329;3291;3989;4207;3800;3160;2982;2771;2266;1796;1317;930;690;444;486;41383
"355490 Três Fronteiras";325;346;425;421;415;413;407;379;390;354;343;321;287;241;182;122;162;5533
"355495 Tuiuti";357;394;431;440;496;468;505;422;403;372;371;347;314;250;174;112;124;5980
"355500 Tupã";4020;4123;4476;4716;5240;5251;4901;4634;4667;4561;4121;3508;2965;2478;2128;1545;1682;65016
"355510 Tupi Paulista";658;724;891;1006;1171;1248;1177;1070;1060;1060;990;865;738;573;519;375;397;14522
"355520 Turiúba";126;104;131;143;148;128;130;138;143;149;128;127;111;100;75;54;38;1973
"355530 Turmalina";85;109;142;164;149;102;108;140;169;196;157;127;134;108;85;40;50;2065
"355535 Ubarana";452;490;492;444;471;475;449;400;340;302;268;235;170;123;89;53;61;5314
"355540 Ubatuba";6056;6866;7568;6995;6762;6834;6760;6270;5682;4974;4182;3348;2585;1729;1285;857;805;79558
"355550 Ubirajara";357;356;386;364;396;370;316;276;290;264;274;242;177;130;126;85;100;4509
"355560 Uchoa";598;626;674;753;838;750;711;689;685;674;619;500;419;350;298;226;250;9660
"355570 União Paulista";129;116;138;120;132;144;130;111;112;92;86;80;62;53;47;31;31;1614
"355580 Urânia";533;601;616;661;714;729;676;646;633;604;620;512;434;365;293;211;203;9051
"355590 Uru";74;84;92;92;118;101;90;83;95;102;88;75;62;43;37;30;30;1296
"355600 Urupês";712;811;882;971;1060;1071;939;913;946;928;818;733;597;494;422;324;317;12938
"355610 Valentim Gentil";732;781;828;894;1048;1011;927;802;801;727;681;497;438;315;261;168;156;11067
"355620 Valinhos";6815;6994;7632;7960;9180;9453;9105;8700;8895;8029;6710;5208;3993;2857;2272;1561;1705;107069
"355630 Valparaíso";1675;1570;1707;1833;2172;2468;2154;1774;1619;1450;1105;855;733;531;453;292;345;22736
"355635 Vargem";606;667;730;706;768;722;679;642;581;545;472;456;389;309;219;169;177;8837
"355640 Vargem Grande do Sul";2978;3046;3216;3209;3406;3386;3070;2871;2886;2680;2365;1910;1520;1126;915;653;700;39937
"355645 Vargem Grande Paulista";3542;3689;3874;3607;3879;3974;3705;3316;3096;2776;2207;1812;1252;877;613;399;419;43037
"355650 Várzea Paulista";8650;8908;9399;9535;10650;10500;9249;8315;7731;6992;6007;4431;2960;1916;1340;893;832;108308
"355660 Vera Cruz";732;815;895;911;885;828;824;761;744;742;638;548;487;398;313;254;289;11064
"355670 Vinhedo";4265;4406;4686;4763;5813;6073;5455;5045;4749;4542;3827;3001;2277;1606;1190;912;994;63604
"355680 Viradouro";1266;1310;1473;1555;1635;1582;1331;1201;1166;1136;951;800;644;509;429;281;321;17590
"355690 Vista Alegre do Alto";482;489;535;579;734;696;562;502;456;423;361;286;213;178;154;102;93;6845
"355695 Vitória Brasil";119;114;122;145;157;148;135;125;124;118;113;93;73;71;52;35;30;1774
"355700 Votorantim";8260;9127;9691;9485;10221;10287;9244;8127;7599;6982;6140;4746;3607;2446;1743;1100;1209;110014
"355710 Votuporanga";5000;5244;5962;6485;7502;7390;6804;6495;6452;6245;5601;4576;3779;2867;2287;1569;1619;85877
"355715 Zacarias";167;156;173;168;190;206;167;176;163;172;141;124;91;95;76;43;46;2354
