"Município";"De 0 a 4 anos";"De 5 a 9 anos";"De 10 a 14 anos";"De 15 a 19 anos";"De 20 a 24 anos";"De 25 a 29 anos";"De 30 a 34 anos";"De 35 a 39 anos";"De 40 a 44 anos";"De 45 a 49 anos";"De 50 a 54 anos";"De 55 a 59 anos";"De 60 a 64 anos";"De 65 a 69 anos";"De 70 a 74 anos";"De 75 a 79 anos";"De 80 anos ou mais";"Total"
"354350 Riversul";492;494;578;556;393;445;428;403;395;406;387;336;279;247;208;136;135;6318
"354425 Rosana";1394;1635;2018;1933;1638;1453;1428;1485;1499;1327;1205;971;784;574;409;229;204;20186
"354430 Roseira";752;786;813;853;798;931;861;757;678;623;583;461;311;225;140;131;137;9840
"354440 Rubiácea";212;221;219;238;253;229;236;209;215;178;141;108;107;74;77;40;41;2798
"354450 Rubinéia";158;184;230;200;212;169;189;182;206;226;208;213;161;143;121;66;66;2934
"354460 Sabino";359;357;397;462;395;411;368;337;363;361;355;293;272;198;180;120;120;5348
"354470 Sagres";147;189;213;210;174;178;195;169;143;152;165;132;131;80;69;52;56;2455
"354480 Sales";381;424;395;420;411;456;397;402;389;365;363;315;274;221;170;103;102;5588
"354490 Sales Oliveira";707;749;834;890;942;902;854;756;790;735;661;551;465;321;259;186;232;10834
"354500 Salesópolis";1232;1374;1478;1373;1300;1192;1209;1166;1112;1045;886;684;646;446;375;253;257;16028
"354510 Salmourão";341;377;403;443;373;374;366;367;334;301;278;259;209;185;129;92;108;4939
"354515 Saltinho";417;470;502;554;601;658;639;548;489;469;461;430;368;231;172;103;124;7236
"354520 Salto";7506;7807;8695;9214;9701;9719;8940;8019;8130;7708;6412;4933;3614;2690;2078;1450;1551;108167
"354530 Salto de Pirapora";3038;3225;3720;3599;3488;3456;3184;2954;2837;2666;2403;1898;1583;1130;873;549;537;41140
"354540 Salto Grande";647;731;760;713;639;692;695;650;603;556;498;487;399;321;242;197;178;9008
"354550 Sandovalina";323;316;357;345;293;302;288;281;278;261;209;150;127;81;72;59;50;3792
"354560 Santa Adélia";975;1066;1132;1164;1202;1283;1241;1075;1031;915;847;740;590;472;373;266;321;14693
"354570 Santa Albertina";324;344;374;465;445;458;416;399;394;396;418;352;279;270;190;150;193;5867
"354580 Santa Bárbara d'Oeste";11778;12339;13416;15125;16970;17073;15135;13926;14153;13391;12241;9310;6589;4501;3585;2584;2416;184532
"354600 Santa Branca";1015;1066;1179;1160;1141;1061;1076;1096;964;984;823;701;594;448;329;229;243;14109
"354610 Santa Clara d'Oeste";113;140;161;168;172;154;165;146;129;143;144;132;113;71;96;44;45;2136
"354620 Santa Cruz da Conceição";271;271;324;315;301;357;290;300;269;269;264;222;197;147;107;86;113;4103
"354625 Santa Cruz da Esperança";153;156;187;176;165;153;146;123;118;117;109;94;97;91;52;31;34;2002
"354630 Santa Cruz das Palmeiras";2321;2409;2470;2597;2961;2953;2568;2169;2072;1885;1639;1334;1058;787;616;399;446;30684
"354640 Santa Cruz do Rio Pardo";3223;3315;3568;3624;3525;3712;3246;3184;3093;3044;2704;2332;1944;1503;1184;871;953;45025
"354650 Santa Ernestina";432;436;473;521;594;552;503;372;438;349;273;212;182;121;107;66;77;5708
"354660 Santa Fé do Sul";1679;1785;2097;2285;2471;2352;2283;2142;2215;2151;1931;1672;1519;1170;908;640;674;29974
"354670 Santa Gertrudes";1817;1792;1904;1830;2181;2292;2114;1843;1556;1282;985;756;598;436;337;213;242;22178
"354680 Santa Isabel";3838;4198;4559;4390;4445;4439;4085;3907;3735;3238;2927;2432;1884;1321;982;678;663;51721
"354690 Santa Lúcia";692;615;791;728;836;751;708;632;605;503;461;322;266;189;173;97;86;8455
"354700 Santa Maria da Serra";468;463;448;507;542;517;391;372;356;374;280;229;166;166;118;77;75;5549
"354710 Santa Mercedes";200;251;235;240;237;207;205;196;196;202;155;129;105;114;92;67;71;2902
"354740 Santa Rita d'Oeste";108;149;156;192;184;173;153;170;182;207;197;189;161;132;105;82;67;2607
"354750 Santa Rita do Passa Quatro";1560;1591;1807;1936;2072;2025;1957;1895;1906;1992;1811;1626;1353;1094;956;751;811;27143
"354760 Santa Rosa de Viterbo";1668;1629;1986;2006;2111;2056;1844;1746;1710;1680;1462;1142;1002;794;630;465;531;24462
"354765 Santa Salete";73;77;101;105;97;113;97;102;117;103;102;108;101;52;54;34;47;1483
"354720 Santana da Ponte Pensa";76;84;97;100;129;95;104;106;132;137;120;128;97;104;68;56;49;1682
"354730 Santana de Parnaíba";8805;9590;10336;9779;9909;9752;9436;8627;8085;7510;6411;4855;3406;1923;1343;827;953;111547
"354770 Santo Anastácio";1313;1392;1648;1726;1610;1530;1457;1469;1648;1544;1241;1054;901;822;634;472;528;20989
"354780 Santo André";43679;45244;48542;50274;58224;61720;57622;53124;51081;49673;44366;37064;28872;21146;17308;11978;13485;693402
"354790 Santo Antônio da Alegria";426;444;507;517;568;522;473;435;405;416;371;382;305;240;170;133;148;6462
"354800 Santo Antônio de Posse";1587;1687;1841;1745;1913;1900;1758;1557;1497;1343;1148;947;671;524;434;302;315;21169
"354805 Santo Antônio do Aracanguá";525;553;636;648;652;640;666;641;604;565;436;361;311;199;174;91;116;7818
"354810 Santo Antônio do Jardim";383;446;464;454;474;492;479;478;402;397;387;345;259;213;166;113;140;6092
"354820 Santo Antônio do Pinhal";458;563;625;572;549;487;500;467;474;467;397;258;245;218;161;118;90;6649
"354830 Santo Expedito";183;199;207;246;198;189;202;185;238;218;167;153;129;140;97;51;71;2873
"354840 Santópolis do Aguapeí";353;325;351;371;451;398;364;292;277;248;252;179;143;130;99;75;76;4384
"354850 Santos";23681;24697;26874;28016;31133;33850;32731;30249;30020;31309;29499;26318;21783;17690;15427;12097;14563;429937
"354860 São Bento do Sapucaí";690;779;899;888;749;739;777;788;806;795;655;549;484;423;289;192;229;10731
"354870 São Bernardo do Campo";54617;55397;59708;60574;69114;73590;70189;63191;59021;54920;47269;38134;27997;19120;13706;8835;9313;784695
"354880 São Caetano do Sul";7597;8004;8759;9557;11277;12457;11914;11155;10835;12094;10936;9436;7923;6106;5374;4219;5370;153013
"354890 São Carlos";14612;15179;16322;17328;19513;20877;19409;17368;16183;15874;14146;11611;8931;6452;5279;3944;4498;227526
"354900 São Francisco";173;198;219;217;200;173;190;206;204;202;164;174;146;145;107;71;74;2863
"354910 São João da Boa Vista";5111;5607;6103;6335;6873;7068;6797;6358;6296;6255;5648;4755;3682;2828;2318;1750;1956;85740
"354920 São João das Duas Pontes";159;163;236;209;182;189;189;208;184;221;165;117;122;108;69;60;49;2630
"354925 São João de Iracema";126;107;131;174;138;126;126;147;137;120;105;108;99;66;51;35;29;1825
"354930 São João do Pau d'Alho";107;113;173;159;142;130;135;139;154;146;166;122;132;112;83;70;73;2156
"354940 São Joaquim da Barra";3284;3479;3555;3764;4125;4495;3986;3563;3276;3133;2838;2306;1923;1359;1047;744;804;47681
"354950 São José da Bela Vista";771;799;801;772;772;722;653;593;570;479;385;351;309;246;167;123;104;8617
"354960 São José do Barreiro";312;379;392;332;318;301;274;307;285;280;241;198;152;128;113;84;83;4179
"354970 São José do Rio Pardo";3245;3521;3840;4473;4663;4426;3943;3636;3596;3680;3514;3000;2299;1663;1400;1065;1240;53204
"354980 São José do Rio Preto";25528;25755;27720;30043;35728;37655;36139;32209;30990;30440;27135;21995;17738;13176;10681;7506;8077;418515
"354990 São José dos Campos";46807;47766;51958;52712;57089;61078;56977;49272;45748;43330;38653;31570;22984;14932;10246;6838;7788;645748
"354995 São Lourenço da Serra";1067;1149;1377;1273;1250;1191;1099;1130;1008;874;789;655;512;387;250;155;158;14324
"355000 São Luís do Paraitinga";634;746;894;950;778;800;725;826;772;744;645;527;442;414;325;208;228;10658
"355010 São Manuel";2699;2929;3293;3215;3285;3282;3298;3027;2730;2502;2225;1866;1526;1101;946;656;725;39305
"355020 São Miguel Arcanjo";2540;2787;3085;2892;2663;2628;2460;2358;2211;1966;1693;1345;1168;909;671;428;436;32240
"355030 São Paulo";789221;829201;879420;853843;1005239;1089296;1023882;900838;824072;752806;676726;555545;428775;306413;240489;173271;207217;11536254
"355040 São Pedro";2114;2342;2622;2607;2399;2560;2506;2369;2136;2117;1912;1704;1551;1206;926;646;741;32458
"355050 São Pedro do Turvo";554;613;670;633;564;584;486;514;516;466;419;359;306;236;173;140;146;7379
"355060 São Roque";5221;5896;6600;6268;6644;6859;6868;6013;5829;5400;5066;4082;3331;2310;1804;1254;1356;80801
"355070 São Sebastião";6177;6422;6699;6413;6666;7230;7142;6113;5344;4612;3819;3038;2061;1552;1020;727;765;75800
"355080 São Sebastião da Grama";844;921;1023;1033;1033;1016;954;855;883;812;751;649;503;366;290;226;244;12403
"355090 São Simão";1000;1148;1183;1174;1303;1154;1115;956;1008;956;869;731;614;482;380;304;329;14706
"355100 São Vicente";25427;26610;28334;27716;28518;30612;28650;25524;23720;21871;19683;16625;12212;9017;6763;4600;4916;340798
"355110 Sarapuí";688;839;878;775;740;719;751;608;607;585;499;436;348;278;214;148;141;9254
"355120 Sarutaiá";278;322;309;340;287;268;236;241;253;221;228;189;178;121;98;65;79;3713
"355130 Sebastianópolis do Sul";195;164;197;217;256;297;238;220;230;205;223;177;150;104;116;53;65;3107
"355140 Serra Azul";767;839;887;825;1269;1281;1136;925;785;750;569;461;377;238;171;133;126;11539
"355160 Serra Negra";1571;1776;1907;1967;1999;2115;2090;2033;1887;1862;1731;1544;1335;938;825;650;820;27050
"355150 Serrana";3354;3327;3530;3615;3933;3906;3354;2997;2773;2445;1986;1473;1068;746;581;372;395;39855
"355170 Sertãozinho";8073;8342;8810;9235;10599;11027;10043;8498;7949;7428;6392;5084;3862;2654;2010;1357;1477;112840
"355180 Sete Barras";1175;1254;1327;1215;925;969;1010;878;825;735;744;603;539;439;314;175;205;13332
"355190 Severínia";1252;1238;1406;1385;1555;1498;1252;1173;1117;1001;828;637;465;378;294;194;217;15890
"355200 Silveiras";430;517;552;473;514;465;447;404;383;366;313;256;260;199;143;106;110;5938
"355210 Socorro";2261;2433;2579;2791;2864;2995;2847;2675;2627;2569;2452;2213;1870;1430;1220;843;939;37608
"355220 Sorocaba";40570;43312;48132;48924;53451;55645;52009;46321;42866;41151;35667;28316;21141;14979;11671;8303;9102;601560
"355230 Sud Mennucci";533;559;611;637;642;616;644;615;515;514;453;357;297;228;143;130;128;7622
"355240 Sumaré";19097;19135;20347;20670;22850;24231;22629;19681;17659;15090;13343;10488;7503;4855;3354;2253;2396;245581
"355255 Suzanápolis";242;269;275;293;275;260;258;217;264;252;212;161;147;123;77;68;75;3468
"355250 Suzano";20812;22973;25834;23725;23507;23655;22568;20668;19310;16822;14509;11574;8531;5522;3915;2529;2621;269075
"355260 Tabapuã";760;705;771;883;993;1018;894;833;854;810;707;619;509;431;348;275;238;11648
"355270 Tabatinga";1060;1162;1194;1222;1426;1440;1163;1064;1043;969;890;689;485;431;340;225;252;15055
"355280 Taboão da Serra";19928;20519;22049;20466;22963;24365;23351;20231;18454;15445;13164;10167;7403;4849;3336;2001;1981;250672
"355290 Taciba";417;451;492;502;459;454;441;452;438;430;300;266;208;169;163;113;103;5858
"355300 Taguaí";911;857;935;1062;1158;1029;846;740;694;664;593;473;390;250;206;147;145;11100
"355310 Taiaçu";394;447;520;525;534;480;421;448;441;374;308;261;249;191;180;129;140;6042
"355320 Taiúva";317;346;378;459;486;442;390;370;403;378;350;336;265;187;183;142;152;5584
"355330 Tambaú";1627;1715;1809;1947;1939;1860;1679;1566;1541;1593;1441;1148;930;710;545;434;485;22969
"355340 Tanabi";1440;1497;1703;1778;2037;2128;1878;1713;1802;1807;1641;1343;1145;930;745;503;569;24659
"355350 Tapiraí";687;820;919;735;598;609;621;538;520;449;400;323;322;270;165;117;120;8213
"355360 Tapiratiba";801;909;1114;1224;1099;951;904;885;1028;973;850;601;504;383;358;223;250;13057
"355365 Taquaral";173;230;222;223;237;218;232;196;176;186;180;137;129;84;64;64;43;2794
"355370 Taquaritinga";3761;4041;4287;4405;4660;4635;4349;4010;3887;3795;3221;2713;2243;1732;1443;983;1179;55344
"355380 Taquarituba";1670;1745;1982;2003;1896;1834;1739;1577;1562;1587;1386;1146;832;640;533;338;381;22851
"355385 Taquarivaí";457;550;564;523;500;457;399;333;317;313;256;200;129;100;85;53;44;5280
"355390 Tarabai";513;593;577;620;572;576;548;498;459;432;363;244;206;193;153;119;107;6773
"355395 Tarumã";1077;1076;1080;1139;1230;1152;1063;1068;932;942;691;537;390;330;211;150;141;13209
"355400 Tatuí";8067;8658;9518;9280;9516;9669;9138;8027;7398;6853;6082;4958;4112;3091;2313;1589;1754;110023
"355410 Taubaté";19952;20703;22651;22934;24783;25832;24427;21575;20740;19259;16971;13710;10594;7578;5636;3911;4432;285688
"355420 Tejupá";400;484;505;417;407;369;368;335;275;304;275;232;183;182;98;58;38;4930
"355430 Teodoro Sampaio";1720;1882;2019;1881;1895;1824;1867;1617;1587;1359;1104;894;775;527;409;275;288;21923
"355440 Terra Roxa";651;657;687;735;760;769;642;589;586;580;550;410;319;243;187;158;196;8719
"355450 Tietê";2628;2647;2895;2998;3382;3401;3049;2725;2631;2562;2148;1774;1531;1039;882;686;782;37760
"355460 Timburi";182;191;228;213;186;170;184;161;179;224;184;158;135;100;78;69;70;2712
"355465 Torre de Pedra";149;170;203;185;149;140;169;180;166;147;130;126;125;100;82;43;47;2311
"355470 Torrinha";598;589;695;788;852;757;721;665;638;643;594;494;455;306;276;232;261;9564
"355475 Trabiju";115;130;153;146;130;123;123;112;114;73;91;72;58;49;45;27;22;1583
"355480 Tremembé";2804;3068;3352;3224;4019;4251;3960;3227;2985;2849;2328;1877;1392;981;721;453;523;42014
"355490 Três Fronteiras";319;332;431;432;388;408;415;381;397;348;346;331;299;249;188;123;176;5563
"355495 Tuiuti";354;401;436;435;488;456;527;432;412;374;374;359;330;272;178;115;136;6079
"355500 Tupã";3927;4053;4415;4662;5078;5172;4929;4650;4659;4589;4211;3584;3044;2535;2186;1594;1783;65071
"355510 Tupi Paulista";642;699;872;980;1132;1261;1233;1093;1061;1068;1011;889;768;586;524;390;419;14628
"355520 Turiúba";124;103;122;145;145;124;131;141;140;154;126;129;113;106;75;62;38;1978
"355530 Turmalina";82;100;138;162;149;93;100;132;158;200;162;122;136;112;90;42;50;2028
"355535 Ubarana";454;497;495;451;467;474;467;413;349;312;274;248;180;130;93;54;64;5422
"355540 Ubatuba";6046;6716;7699;7086;6626;6782;6892;6462;5791;5105;4329;3513;2777;1837;1342;910;868;80781
"355550 Ubirajara";353;352;387;358;386;376;325;269;297;263;279;254;188;129;129;86;107;4538
"355560 Uchoa";589;621;661;742;844;745;720;686;680;678;638;515;432;360;298;235;265;9709
"355570 União Paulista";130;119;136;122;126;153;136;112;114;92;84;85;61;56;47;33;33;1639
"355580 Urânia";520;596;606;661;680;721;679;644;635;598;638;528;443;377;299;218;215;9058
"355590 Uru";71;84;91;84;119;97;93;82;88;106;87;78;64;41;38;27;32;1282
"355600 Urupês";706;806;872;966;1042;1074;948;905;953;948;829;763;616;504;431;331;339;13033
"355610 Valentim Gentil";737;777;839;913;1053;1013;961;823;820;734;718;517;467;330;271;177;163;11313
"355620 Valinhos";6845;7013;7690;8003;9182;9535;9336;8845;9154;8360;6998;5473;4224;3000;2360;1608;1850;109476
"355630 Valparaíso";1676;1547;1681;1795;2183;2548;2274;1827;1642;1510;1145;872;774;543;469;297;360;23143
"355635 Vargem";608;660;757;707;763;731;689;669;596;563;478;475;408;334;224;171;189;9022
"355640 Vargem Grande do Sul";2946;3010;3223;3214;3355;3371;3130;2871;2907;2720;2435;1972;1600;1157;936;659;747;40253
"355645 Vargem Grande Paulista";3561;3704;3965;3619;3836;4029;3851;3436;3171;2871;2287;1932;1343;937;646;428;461;44077
"355650 Várzea Paulista";8633;8785;9321;9549;10649;10682;9452;8467;7794;7098;6256;4680;3168;2024;1384;945;893;109780
"355660 Vera Cruz";715;793;878;923;866;795;829;750;734;752;657;556;501;413;312;260;306;11040
"355670 Vinhedo";4303;4472;4744;4758;5799;6226;5651;5246;4862;4683;3981;3156;2416;1705;1221;958;1074;65255
"355680 Viradouro";1259;1276;1443;1565;1615;1622;1347;1211;1161;1158;980;825;667;524;447;286;346;17732
"355690 Vista Alegre do Alto";492;493;538;594;764;729;588;517;469;440;373;297;220;177;161;105;102;7059
"355695 Vitória Brasil";115;113;120;147;151;147;138;123;126;115;118;98;73;75;52;38;32;1781
"355700 Votorantim";8223;8979;9730;9539;10119;10352;9484;8275;7646;7089;6347;4944;3802;2586;1815;1121;1296;111347
"355710 Votuporanga";4956;5207;5884;6435;7468;7407;6931;6549;6485;6346;5778;4712;3966;2983;2366;1634;1713;86820
"355715 Zacarias";167;158;174;165;185;215;168;180;164;177;146;129;91;99;82;45;49;2394
