"Município";"De 0 a 4 anos";"De 5 a 9 anos";"De 10 a 14 anos";"De 15 a 19 anos";"De 20 a 24 anos";"De 25 a 29 anos";"De 30 a 34 anos";"De 35 a 39 anos";"De 40 a 44 anos";"De 45 a 49 anos";"De 50 a 54 anos";"De 55 a 59 anos";"De 60 a 64 anos";"De 65 a 69 anos";"De 70 a 74 anos";"De 75 a 79 anos";"De 80 anos ou mais";"Total"
"354410 Rio Grande da Serra";3833;3679;3943;4159;3972;4187;4289;3896;3504;3093;2603;2101;1637;1096;756;505;437;47690
"354420 Riolândia";843;830;841;883;969;1227;1194;1068;790;671;552;460;376;323;238;154;181;11600
"354350 Riversul";458;452;417;444;436;374;422;401;375;378;393;367;297;236;199;153;157;5959
"354425 Rosana";1246;1263;1441;1611;1528;1385;1272;1261;1314;1312;1197;1093;887;697;485;320;270;18582
"354430 Roseira";767;744;760;790;837;856;939;823;727;666;618;550;403;276;187;120;172;10235
"354440 Rubiácea";215;221;220;220;253;266;244;231;199;203;177;134;103;90;65;57;49;2947
"354450 Rubinéia";157;167;182;194;187;214;185;198;195;223;249;227;205;147;124;94;83;3031
"354460 Sabino";353;364;345;378;425;392;408;374;347;368;370;346;280;239;174;144;150;5457
"354470 Sagres";149;153;174;188;190;174;180;183;159;143;158;156;128;115;70;56;69;2445
"354480 Sales";388;392;404;382;415;436;464;409;416;410;386;379;325;254;193;138;133;5924
"354490 Sales Oliveira";719;718;761;836;903;967;929;853;764;780;718;640;532;417;283;216;276;11312
"354500 Salesópolis";1258;1251;1331;1352;1311;1293;1207;1200;1152;1108;1029;849;653;551;378;294;314;16531
"354510 Salmourão";349;357;371;385;420;388;394;383;366;328;289;267;239;187;152;102;125;5102
"354515 Saltinho";429;460;499;524;590;652;696;651;546;503;481;456;414;324;199;138;149;7711
"354520 Salto";7619;7525;7877;8743;9433;10056;9761;8789;7999;8027;7398;6032;4538;3209;2308;1688;1916;112918
"354530 Salto de Pirapora";3131;3062;3218;3543;3511;3581;3514;3186;2958;2869;2687;2342;1800;1369;951;683;673;43078
"354540 Salto Grande";648;653;688;683;665;656;702;679;632;599;559;504;449;348;266;195;228;9154
"354550 Sandovalina";332;316;311;343;333;296;304;298;294;280;250;198;142;117;75;63;71;4023
"354560 Santa Adélia";990;981;1066;1146;1181;1227;1272;1193;1036;991;890;812;678;520;399;298;369;15049
"354570 Santa Albertina";315;336;344;375;460;467;469;417;399;400;397;394;317;253;222;152;214;5931
"354580 Santa Bárbara d'Oeste";11542;11699;12327;13638;15410;17116;16666;14666;13652;13730;12886;11293;8327;5731;3857;2907;3133;188580
"354600 Santa Branca";1009;1009;1039;1106;1106;1126;1051;1053;1044;970;963;798;658;532;382;268;302;14416
"354610 Santa Clara d'Oeste";111;117;136;149;165;173;156;156;141;137;150;141;120;92;64;67;52;2127
"354620 Santa Cruz da Conceição";277;274;267;302;312;329;362;290;293;279;289;273;216;176;125;90;130;4284
"354625 Santa Cruz da Esperança";159;153;149;169;167;162;150;140;123;123;122;114;97;86;71;39;40;2064
"354630 Santa Cruz das Palmeiras";2393;2355;2508;2642;2776;3061;2899;2478;2117;1994;1792;1524;1205;924;665;485;531;32349
"354640 Santa Cruz do Rio Pardo";3221;3175;3240;3422;3514;3628;3670;3236;3153;3078;2951;2589;2175;1741;1294;970;1167;46224
"354650 Santa Ernestina";428;416;431;474;507;541;497;437;358;397;318;245;189;152;101;80;88;5659
"354660 Santa Fé do Sul";1689;1750;1861;2086;2261;2491;2433;2348;2230;2259;2149;1900;1620;1366;1012;743;839;31037
"354670 Santa Gertrudes";1980;1885;1974;2152;2089;2370;2359;2087;1768;1481;1192;906;690;501;354;253;274;24315
"354680 Santa Isabel";3972;3891;4161;4397;4377;4601;4503;4075;3862;3700;3230;2811;2258;1667;1130;799;852;54286
"354690 Santa Lúcia";702;651;631;760;728;803;720;666;604;563;460;397;288;232;166;134;114;8619
"354700 Santa Maria da Serra";483;460;455;463;516;542;492;387;371;365;356;267;208;149;134;91;92;5831
"354710 Santa Mercedes";198;208;233;213;220;238;214;200;190;195;193;151;121;96;94;72;83;2919
"354740 Santa Rita d'Oeste";104;115;139;145;174;187;181;161;174;185;204;188;175;141;111;84;90;2558
"354750 Santa Rita do Passa Quatro";1513;1553;1573;1726;1871;2067;2035;1928;1889;1942;1965;1760;1521;1225;966;795;1002;27331
"354760 Santa Rosa de Viterbo";1688;1665;1664;1947;2021;2163;2056;1827;1737;1712;1646;1398;1083;920;699;527;650;25403
"354765 Santa Salete";73;79;80;96;104;104;115;101;104;121;111;103;99;84;46;41;50;1511
"354720 Santana da Ponte Pensa";67;71;77;81;91;115;95;102;107;132;130;115;113;91;86;56;65;1594
"354730 Santana de Parnaíba";9600;9397;9953;10376;10315;11109;10883;9979;8834;8122;7381;6228;4656;3169;1765;1164;1246;124177
"354770 Santo Anastácio";1264;1292;1351;1517;1590;1584;1511;1447;1480;1613;1476;1189;983;815;691;510;626;20939
"354780 Santo André";42832;43441;45457;48751;51624;59521;61300;56301;51534;49441;46801;40814;33318;25415;18235;13902;16200;704887
"354790 Santo Antônio da Alegria";427;438;448;476;502;571;530;461;424;417;419;370;354;288;213;148;188;6674
"354800 Santo Antônio de Posse";1628;1624;1737;1860;1803;1950;1899;1711;1524;1466;1277;1071;852;581;439;339;377;22138
"354805 Santo Antônio do Aracanguá";536;533;544;615;646;670;664;667;622;599;556;425;340;254;165;127;127;8090
"354810 Santo Antônio do Jardim";374;376;411;424;432;478;482;457;441;395;391;367;313;226;176;129;157;6029
"354820 Santo Antônio do Pinhal";457;461;542;560;531;529;488;489;462;470;458;368;245;222;184;130;126;6722
"354830 Santo Expedito";186;189;192;196;233;203;196;208;204;246;215;169;148;123;118;75;80;2981
"354840 Santópolis do Aguapeí";362;347;325;351;387;449;395;343;282;274;245;226;166;129;108;79;94;4562
"354850 Santos";22746;23817;25035;26565;27720;31373;33610;32157;29882;29925;30366;28107;24514;19793;15655;12893;17306;431464
"354860 São Bento do Sapucaí";682;701;748;811;797;737;751;784;792;809;771;636;520;430;344;224;260;10797
"354870 São Bernardo do Campo";54317;53819;55821;60623;63527;72029;73235;67465;60443;56327;51257;43273;34006;24444;16137;10948;11579;809250
"354880 São Caetano do Sul";7401;8039;8453;9105;9944;11796;12790;12127;11217;11057;11716;10440;8889;7252;5504;4572;6384;156686
"354890 São Carlos";14833;14992;15757;17059;18284;20465;21123;19294;17202;16236;15534;13451;10758;8021;5679;4404;5506;238598
"354900 São Francisco";171;175;184;187;193;192;174;190;206;206;204;164;161;138;123;85;91;2844
"354910 São João da Boa Vista";5082;5236;5662;6050;6360;7043;7184;6807;6385;6335;6158;5448;4412;3296;2460;1912;2387;88217
"354920 São João das Duas Pontes";153;157;167;207;186;181;189;191;201;185;210;153;109;106;87;55;65;2602
"354925 São João de Iracema";125;129;111;128;153;135;129;132;148;136;118;109;104;82;54;39;37;1869
"354930 São João do Pau d'Alho";104;109;116;144;142;142;133;136;140;152;156;164;120;120;94;70;91;2133
"354940 São Joaquim da Barra";3316;3343;3518;3656;3888;4292;4469;3910;3481;3240;3064;2667;2101;1672;1150;842;977;49586
"354950 São José da Bela Vista";787;737;765;766;741;725;680;630;557;521;439;356;319;269;199;131;136;8758
"354960 São José do Barreiro";313;316;346;326;294;308;299;277;297;283;271;230;179;132;107;87;100;4165
"354970 São José do Rio Pardo";3183;3213;3417;3765;4342;4645;4365;3859;3582;3587;3645;3390;2784;2068;1473;1172;1503;53993
"354980 São José do Rio Preto";25587;25893;26696;29177;32232;37746;38553;35850;32022;30988;29754;25818;20563;16079;11635;8854;10152;437599
"354990 São José dos Campos";47758;47092;48477;52607;54952;60339;61921;55658;48048;44834;41817;36594;28924;20406;12814;8423;9578;680242
"354995 São Lourenço da Serra";1099;1071;1154;1301;1243;1262;1205;1114;1112;1009;879;792;623;441;312;192;194;15003
"355000 São Luís do Paraitinga";629;642;720;817;861;782;796;751;810;770;724;608;486;402;349;253;271;10671
"355010 São Manuel";2737;2684;2886;3136;3158;3340;3321;3207;2908;2634;2406;2097;1697;1306;934;745;856;40052
"355020 São Miguel Arcanjo";2561;2456;2572;2731;2678;2649;2568;2367;2272;2142;1888;1587;1252;1020;755;522;533;32553
"355030 São Paulo";789398;784326;842617;898948;902064;1035870;1068584;976404;859373;787824;711770;623270;499649;376903;262837;195775;244673;11860285
"355040 São Pedro";2165;2169;2327;2491;2500;2499;2649;2552;2374;2196;2166;1950;1697;1427;1061;770;912;33905
"355050 São Pedro do Turvo";565;560;592;608;570;561;578;489;508;508;447;389;333;276;201;143;181;7509
"355060 São Roque";5445;5415;5974;6439;6414;7061;7239;6931;6116;5915;5485;4950;3906;2962;2009;1479;1685;85425
"355070 São Sebastião";6570;6347;6573;6866;6779;7161;7428;7054;6018;5217;4427;3603;2735;1863;1316;841;968;81766
"355080 São Sebastião da Grama";815;836;888;943;979;1007;976;892;816;845;774;693;571;434;308;234;292;12303
"355090 São Simão";999;1020;1114;1107;1153;1291;1147;1064;956;1005;932;824;686;551;415;316;405;14985
"355100 São Vicente";25765;25278;26500;27959;27882;29372;30343;27688;24625;22927;20852;18397;14936;10644;7568;5382;5997;352115
"355110 Sarapuí";737;717;810;808;759;770;760;754;617;623;596;491;402;304;230;167;176;9721
"355120 Sarutaiá";275;273;287;272;291;279;263;228;236;249;231;218;168;147;99;75;88;3679
"355130 Sebastianópolis do Sul";201;200;172;212;241;290;315;244;226;229;210;203;164;129;94;86;75;3291
"355140 Serra Azul";773;744;866;974;1036;1554;1468;1251;981;800;739;558;417;310;192;134;156;12953
"355160 Serra Negra";1576;1617;1762;1856;1950;2070;2180;2128;2033;1936;1914;1739;1502;1222;856;711;985;28037
"355150 Serrana";3479;3326;3430;3697;3790;4025;3825;3245;2889;2670;2283;1781;1303;922;630;456;481;42232
"355170 Sertãozinho";8263;8241;8563;9160;9829;11138;11129;9796;8303;7745;7072;5945;4592;3330;2232;1594;1782;118714
"355180 Sete Barras";1170;1116;1088;1049;994;895;955;957;854;794;718;695;552;457;350;231;230;13105
"355190 Severínia";1277;1238;1282;1430;1434;1581;1447;1207;1137;1074;935;761;580;415;322;235;262;16617
"355200 Silveiras";447;439;493;500;462;502;464;440;397;383;368;307;248;232;168;117;136;6103
"355210 Socorro";2291;2325;2429;2557;2786;2993;3090;2891;2729;2710;2626;2440;2136;1704;1275;1006;1158;39146
"355220 Sorocaba";41942;41785;44961;49604;51704;56990;57355;51972;45853;42597;39882;33693;25999;18767;12969;9577;11235;636885
"355230 Sud Mennucci";522;512;531;577;622;635;602;616;574;501;494;420;321;265;189;122;163;7666
"355240 Sumaré";19914;19213;19679;21336;22328;24521;24608;22057;19048;16942;14503;12467;9465;6480;4068;2688;2950;262267
"355255 Suzanápolis";247;258;273;271;288;279;277;267;238;279;261;210;155;132;102;65;90;3692
"355250 Suzano";21608;21148;22968;24744;23665;24298;24002;22241;20177;18625;16170;13608;10416;7347;4626;3109;3253;282005
"355260 Tabapuã";753;737;716;797;914;1039;1010;872;824;845;803;688;569;457;368;284;316;11992
"355270 Tabatinga";1077;1086;1170;1223;1286;1470;1418;1153;1072;1036;932;829;620;428;356;261;291;15708
"355280 Taboão da Serra";20856;20371;21254;22522;21929;24544;24933;22824;19577;17613;14698;12219;9214;6463;4093;2657;2557;268324
"355290 Taciba";417;420;432;464;484;477;471;450;446;433;412;289;246;189;152;133;136;6051
"355300 Taguaí";992;1018;979;1021;1126;1219;1078;877;772;718;653;552;429;341;219;168;187;12349
"355310 Taiaçu";400;393;447;513;522;527;470;421;431;415;359;297;250;223;171;145;172;6156
"355320 Taiúva";308;314;335;371;442;472;430;382;366;394;372;349;313;229;164;149;186;5576
"355330 Tambaú";1586;1586;1632;1709;1843;1895;1802;1618;1534;1529;1521;1333;1030;823;603;449;584;23077
"355340 Tanabi";1414;1488;1529;1692;1820;2106;2137;1861;1720;1801;1775;1563;1264;1021;793;592;675;25251
"355350 Tapiraí";685;662;733;748;638;575;586;571;503;483;425;371;301;275;208;125;140;8029
"355360 Tapiratiba";781;795;894;1031;1101;1042;935;896;910;1002;931;780;558;442;337;280;298;13013
"355365 Taquaral";171;180;213;205;217;233;214;212;182;173;190;179;132;112;70;54;65;2802
"355370 Taquaritinga";3727;3735;3962;4130;4264;4588;4529;4228;3910;3821;3639;3058;2540;1996;1501;1160;1386;56174
"355380 Taquarituba";1650;1623;1693;1838;1881;1876;1797;1671;1539;1537;1507;1283;1011;720;539;409;443;23017
"355385 Taquarivaí";483;466;531;532;509;490;445;387;337;323;302;237;172;113;86;66;60;5539
"355390 Tarabai";533;531;579;574;626;601;574;527;485;453;408;339;233;191;166;127;141;7088
"355395 Tarumã";1104;1087;1082;1101;1164;1253;1160;1074;1050;948;893;656;482;349;270;167;180;14020
"355400 Tatuí";8378;8259;8710;9384;9427;9930;9878;8991;7861;7282;6686;5787;4611;3610;2602;1842;2101;115339
"355410 Taubaté";20331;20261;21206;22897;23648;25848;26200;24055;21312;20321;18522;15976;12594;9360;6466;4571;5355;298923
"355420 Tejupá";389;382;430;421;362;377;351;335;305;263;273;250;207;153;130;69;53;4750
"355430 Teodoro Sampaio";1756;1691;1809;1880;1824;1897;1837;1797;1594;1526;1284;1025;813;651;435;316;343;22478
"355440 Terra Roxa";656;645;638;687;756;782;750;622;584;580;560;511;372;282;206;156;227;9014
"355450 Tietê";2685;2686;2766;3011;3157;3515;3412;3040;2710;2603;2478;2048;1661;1348;910;734;950;39714
"355460 Timburi";172;182;178;187;194;187;173;179;163;187;216;178;148;115;82;63;83;2687
"355465 Torre de Pedra";150;153;164;178;169;156;157;178;174;165;149;136;124;108;82;60;54;2357
"355470 Torrinha";598;594;601;700;793;842;739;704;666;645;634;562;463;402;273;233;317;9766
"355475 Trabiju";127;122;129;143;139;132;128;118;107;109;78;86;69;52;43;35;30;1647
"355480 Tremembé";2862;2904;3200;3532;3564;4247;4304;3813;3125;2911;2701;2202;1730;1224;835;574;627;44355
"355490 Três Fronteiras";322;332;344;396;407;408;430;408;378;391;364;355;314;271;210;150;193;5673
"355495 Tuiuti";376;384;405;425;452;514;496;531;447;425;402;400;366;298;227;141;159;6448
"355500 Tupã";3778;3860;3948;4203;4503;5049;5153;4866;4575;4580;4443;3992;3358;2774;2231;1797;2166;65276
"355510 Tupi Paulista";608;658;716;881;1048;1293;1389;1255;1103;1076;1068;978;838;673;509;422;505;15020
"355520 Turiúba";114;121;101;115;135;156;134;135;140;140;148;124;121;102;88;61;60;1995
"355530 Turmalina";71;83;97;115;130;129;93;104;135;161;190;149;118;112;89;62;54;1892
"355535 Ubarana";496;461;491;495;466;498;493;468;417;353;305;264;224;150;104;69;70;5824
"355540 Ubatuba";6346;6097;6622;7290;7021;6943;7015;6848;6305;5720;5083;4260;3366;2508;1612;1118;1162;85316
"355550 Ubirajara";357;343;336;355;351;383;361;314;283;300;267;272;232;160;113;100;120;4647
"355560 Uchoa";580;598;622;664;755;843;744;705;681;682;671;612;481;386;309;243;315;9891
"355570 União Paulista";137;131;120;138;139;149;153;128;107;106;88;80;77;55;47;37;40;1732
"355580 Urânia";511;524;574;578;629;683;711;665;648;639;607;606;488;395;318;239;268;9083
"355590 Uru";65;69;77;78;82;112;97;88;81;88;100;77;65;52;35;28;35;1229
"355600 Urupês";699;742;815;876;976;1076;1076;964;934;968;942;815;710;561;443;358;429;13384
"355610 Valentim Gentil";781;804;863;894;955;1096;1065;982;845;832;773;712;506;407;283;214;212;12224
"355620 Valinhos";7168;7276;7502;8171;8714;10022;10282;9856;9306;9261;8227;6722;5157;3832;2658;1964;2284;118402
"355630 Valparaíso";1704;1650;1606;1859;2060;2437;2620;2208;1763;1579;1415;1065;807;655;458;361;407;24654
"355635 Vargem";648;651;692;738;731;810;772;730;685;619;582;499;469;376;285;188;233;9708
"355640 Vargem Grande do Sul";2942;2939;2991;3141;3194;3422;3384;3072;2847;2842;2627;2286;1794;1369;971;735;871;41427
"355645 Vargem Grande Paulista";3774;3645;3725;3911;3794;4167;4255;3895;3386;3153;2831;2271;1836;1272;850;559;610;47934
"355650 Várzea Paulista";8803;8576;8937;9578;9966;10949;10525;9123;8129;7477;6694;5698;4125;2721;1683;1107;1148;115239
"355660 Vera Cruz";686;703;762;815;834;817;770;788;736;741;739;626;520;448;347;260;359;10951
"355670 Vinhedo";4552;4620;4794;5084;5308;6471;6720;5974;5345;4894;4606;3835;2975;2241;1521;1065;1376;71381
"355680 Viradouro";1260;1239;1281;1446;1566;1624;1557;1309;1182;1156;1119;929;768;600;458;359;407;18260
"355690 Vista Alegre do Alto";534;553;588;646;700;840;753;607;531;466;411;343;267;197;156;129;131;7852
"355695 Vitória Brasil";111;116;115;115;134;145;144;135;123;128;122;116;89;68;63;41;43;1808
"355700 Votorantim";8461;8359;9124;9748;9740;10420;10315;9204;8061;7450;6809;5847;4444;3250;2133;1410;1515;116290
"355710 Votuporanga";4962;5162;5410;6063;6720;7778;7597;7004;6627;6525;6271;5561;4458;3542;2580;1922;2136;90318
"355715 Zacarias";174;169;157;172;175;200;216;178;184;171;171;144;125;89;88;66;62;2541
