"Município";"De 0 a 4 anos";"De 5 a 9 anos";"De 10 a 14 anos";"De 15 a 19 anos";"De 20 a 24 anos";"De 25 a 29 anos";"De 30 a 34 anos";"De 35 a 39 anos";"De 40 a 44 anos";"De 45 a 49 anos";"De 50 a 54 anos";"De 55 a 59 anos";"De 60 a 64 anos";"De 65 a 69 anos";"De 70 a 74 anos";"De 75 a 79 anos";"De 80 anos ou mais";"Total"
"354420 Riolândia";806;792;796;815;1093;1204;1171;890;736;616;508;419;374;299;210;133;168;11030
"354350 Riversul";481;479;543;526;405;430;428;401;390;400;390;344;284;242;206;139;140;6228
"354425 Rosana";1350;1531;1894;1848;1615;1444;1393;1423;1451;1324;1206;1001;810;599;427;250;220;19786
"354430 Roseira";752;770;808;832;810;917;884;771;690;634;594;483;334;235;151;128;145;9938
"354440 Rubiácea";211;219;222;232;254;240;238;214;211;185;150;115;106;77;74;44;43;2835
"354450 Rubinéia";156;178;223;197;206;181;189;185;204;226;219;217;172;142;121;72;70;2958
"354460 Sabino";356;357;388;441;404;408;379;345;358;363;360;306;274;206;178;125;127;5375
"354470 Sagres";147;179;205;203;178;178;192;172;147;150;164;138;130;88;69;53;59;2452
"354480 Sales";381;413;401;408;413;453;415;402;396;377;370;331;287;227;176;112;110;5672
"354490 Sales Oliveira";706;736;824;871;935;926;875;777;783;747;677;573;482;342;264;192;243;10953
"354500 Salesópolis";1232;1334;1459;1359;1308;1224;1211;1170;1121;1062;925;725;648;467;375;262;271;16153
"354510 Salmourão";341;369;399;429;386;379;373;369;342;308;281;262;217;184;135;94;112;4980
"354515 Saltinho";418;464;506;543;600;657;655;572;503;478;468;437;380;252;179;112;130;7354
"354520 Salto";7495;7682;8576;9035;9663;9860;9167;8181;8094;7797;6678;5209;3846;2793;2133;1500;1642;109351
"354530 Salto de Pirapora";3045;3162;3631;3563;3505;3507;3275;3001;2866;2719;2481;2009;1639;1178;892;579;571;41623
"354540 Salto Grande";644;710;749;700;648;687;698;654;610;567;515;492;412;325;248;195;190;9044
"354550 Sandovalina";323;314;349;342;304;303;293;284;281;266;220;162;131;89;73;60;56;3850
"354560 Santa Adélia";974;1038;1127;1152;1201;1278;1252;1100;1032;935;860;758;612;479;379;272;333;14782
"354570 Santa Albertina";320;340;370;439;450;463;430;403;395;398;415;363;289;263;197;150;198;5883
"354580 Santa Bárbara d'Oeste";11658;12094;13276;14653;16632;17179;15556;14056;14019;13489;12439;9808;7027;4763;3648;2650;2594;185541
"354600 Santa Branca";1008;1045;1156;1139;1138;1082;1073;1082;983;982;860;725;611;464;342;238;258;14186
"354610 Santa Clara d'Oeste";112;133;156;163;170;160;163;148;132;141;146;134;115;76;88;50;47;2134
"354620 Santa Cruz da Conceição";271;270;313;309;305;351;309;297;275;272;271;235;202;153;112;86;117;4148
"354625 Santa Cruz da Esperança";154;154;179;173;166;156;148;127;119;119;113;99;97;89;56;33;35;2017
"354630 Santa Cruz das Palmeiras";2327;2378;2505;2590;2925;2996;2659;2238;2082;1915;1682;1381;1096;813;627;418;467;31099
"354640 Santa Cruz do Rio Pardo";3206;3257;3522;3559;3534;3711;3360;3186;3107;3055;2774;2396;2003;1547;1210;891;1006;45324
"354650 Santa Ernestina";429;428;467;505;575;552;502;387;418;362;285;220;184;127;106;69;80;5696
"354660 Santa Fé do Sul";1673;1764;2059;2220;2430;2400;2326;2186;2218;2180;1992;1729;1545;1207;933;662;715;30239
"354670 Santa Gertrudes";1848;1803;1941;1897;2161;2324;2182;1897;1609;1333;1040;793;622;448;341;222;250;22711
"354680 Santa Isabel";3852;4092;4504;4362;4446;4504;4200;3935;3766;3357;3011;2527;1978;1394;1018;704;710;52360
"354690 Santa Lúcia";691;619;758;732;811;769;713;638;604;519;462;341;271;198;171;106;93;8496
"354700 Santa Maria da Serra";469;458;455;492;538;527;417;374;360;372;300;238;177;160;122;80;80;5619
"354710 Santa Mercedes";198;240;236;231;234;216;208;196;194;201;165;135;108;109;92;68;75;2906
"354740 Santa Rita d'Oeste";107;139;153;179;182;177;160;167;180;202;202;189;164;133;106;82;73;2595
"354750 Santa Rita do Passa Quatro";1540;1571;1766;1871;2029;2058;1979;1896;1901;1981;1855;1660;1395;1115;957;758;858;27190
"354760 Santa Rosa de Viterbo";1665;1627;1925;1978;2097;2094;1901;1760;1716;1690;1513;1207;1023;817;646;478;560;24697
"354765 Santa Salete";73;77;97;102;99;109;102;101;114;108;105;107;100;60;52;36;48;1490
"354720 Santana da Ponte Pensa";73;80;93;95;120;101;102;105;126;136;123;124;101;100;73;55;53;1660
"354730 Santana de Parnaíba";8956;9474;10343;9860;10043;10145;9820;8932;8268;7670;6672;5198;3721;2214;1447;907;1025;114695
"354770 Santo Anastácio";1294;1357;1590;1663;1611;1550;1474;1459;1610;1563;1304;1088;922;813;647;479;552;20976
"354780 Santo André";43242;44483;48252;49560;56760;61518;58686;53724;51174;49672;45111;38011;30001;22004;17520;12389;14158;696265
"354790 Santo Antônio da Alegria";424;439;497;504;554;539;488;439;409;417;385;379;317;249;181;136;158;6515
"354800 Santo Antônio de Posse";1589;1660;1833;1762;1892;1923;1798;1590;1503;1376;1184;978;716;533;435;309;330;21411
"354805 Santo Antônio do Aracanguá";525;545;619;635;653;652;667;645;608;574;467;378;318;210;172;100;118;7886
"354810 Santo Antônio do Jardim";379;425;455;444;465;491;481;473;412;397;389;351;272;214;168;116;144;6076
"354820 Santo Antônio do Pinhal";455;534;610;565;547;500;498;471;471;468;414;286;245;217;166;120;100;6667
"354830 Santo Expedito";183;195;205;235;206;194;201;190;229;225;179;157;134;135;103;56;73;2900
"354840 Santópolis do Aguapeí";353;328;348;364;437;410;373;304;278;255;251;191;149;129;102;76;80;4428
"354850 Santos";23329;24312;26685;27475;30382;33428;33042;30620;29978;31005;29813;26777;22483;18044;15467;12231;15247;430318
"354860 São Bento do Sapucaí";684;754;880;861;763;742;772;784;802;799;686;571;493;420;303;198;236;10748
"354870 São Bernardo do Campo";54261;54619;59321;60180;67924;73605;71100;64025;59354;55337;48411;39427;29515;20255;14298;9309;9874;790815
"354880 São Caetano do Sul";7510;7958;8772;9383;10980;12363;12164;11358;10927;11850;11166;9691;8171;6332;5400;4283;5621;153929
"354890 São Carlos";14591;15027;16343;17145;19270;20886;19889;17784;16432;15983;14536;12073;9393;6779;5372;4036;4747;230286
"354900 São Francisco";171;191;212;210;199;179;186;202;205;203;173;172;150;141;111;74;79;2858
"354910 São João da Boa Vista";5077;5475;6054;6222;6767;7110;6910;6446;6316;6282;5792;4929;3867;2916;2351;1780;2063;86357
"354920 São João das Duas Pontes";157;161;221;207;184;188;189;203;188;212;176;126;118;107;74;59;53;2623
"354925 São João de Iracema";125;112;127;162;142;129;127;143;140;124;108;108;101;70;51;35;32;1836
"354930 São João do Pau d'Alho";105;112;160;156;142;133;135;138;151;148;164;132;129;113;86;69;77;2150
"354940 São Joaquim da Barra";3275;3421;3582;3712;4079;4470;4117;3636;3326;3164;2903;2396;1969;1424;1072;764;846;48156
"354950 São José da Bela Vista";769;778;800;765;771;727;661;600;567;490;400;352;312;249;175;124;112;8652
"354960 São José do Barreiro";310;361;384;328;313;305;281;299;288;281;249;206;158;128;112;85;87;4175
"354970 São José do Rio Pardo";3213;3420;3772;4268;4605;4504;4058;3678;3591;3661;3558;3098;2421;1748;1416;1085;1305;53401
"354980 São José do Rio Preto";25410;25611;27741;29628;34965;37891;36833;32998;31235;30613;27873;22956;18454;13769;10907;7798;8590;423272
"354990 São José dos Campos";46797;47264;51597;52328;56734;61231;58352;50677;46301;43752;39558;32830;24479;16145;10878;7192;8230;654345
"354995 São Lourenço da Serra";1070;1122;1334;1271;1252;1217;1128;1122;1033;909;814;689;540;396;266;163;167;14493
"355000 São Luís do Paraitinga";630;715;859;911;800;800;745;804;782;752;667;548;453;407;331;218;239;10661
"355010 São Manuel";2694;2848;3223;3174;3269;3315;3310;3061;2773;2538;2277;1924;1570;1141;942;674;758;39491
"355020 São Miguel Arcanjo";2533;2685;2987;2839;2675;2648;2493;2351;2226;2012;1747;1406;1189;928;691;449;459;32318
"355030 São Paulo";785149;812265;878949;859262;982534;1082001;1037625;916338;832545;762424;687558;572595;446729;320934;245792;177865;216452;11617017
"355040 São Pedro";2116;2283;2574;2570;2433;2560;2548;2403;2195;2139;1981;1766;1588;1249;958;673;783;32819
"355050 São Pedro do Turvo";554;595;657;627;567;581;510;506;514;477;427;366;313;243;180;140;154;7411
"355060 São Roque";5250;5736;6509;6268;6609;6945;6979;6220;5899;5535;5186;4299;3477;2449;1853;1303;1437;81954
"355070 São Sebastião";6243;6359;6735;6482;6717;7247;7231;6327;5512;4768;3983;3180;2230;1614;1093;751;815;77287
"355080 São Sebastião da Grama";832;893;999;1008;1023;1019;961;861;866;821;759;660;520;379;294;227;256;12378
"355090 São Simão";995;1108;1177;1149;1274;1194;1126;979;995;970;887;754;632;494;389;305;347;14775
"355100 São Vicente";25380;26096;28157;27592;28453;30478;29145;25971;23938;22161;20036;17071;12900;9333;6957;4768;5183;343619
"355110 Sarapuí";697;803;871;778;747;736;755;642;609;595;524;450;362;281;218;152;150;9370
"355120 Sarutaiá";275;312;307;320;289;272;243;237;248;228;230;196;176;126;98;67;81;3705
"355130 Sebastianópolis do Sul";195;172;193;214;253;297;258;226;229;211;220;183;153;109;111;61;68;3153
"355140 Serra Azul";764;810;891;856;1215;1356;1217;1003;834;763;614;485;387;254;176;132;134;11891
"355160 Serra Negra";1564;1724;1889;1926;1994;2116;2117;2056;1923;1882;1782;1593;1377;1000;832;661;860;27296
"355150 Serrana";3368;3303;3540;3611;3911;3957;3480;3048;2801;2504;2066;1550;1128;783;592;390;416;40448
"355170 Sertãozinho";8077;8257;8836;9153;10439;11118;10338;8789;8033;7515;6582;5300;4047;2797;2063;1408;1552;114304
"355180 Sete Barras";1168;1209;1287;1166;945;956;999;895;832;751;740;626;542;439;322;188;211;13276
"355190 Severínia";1252;1229;1389;1387;1530;1524;1304;1177;1122;1021;857;668;494;384;301;203;229;16071
"355200 Silveiras";432;493;546;477;503;476;452;411;386;371;328;269;257;205;149;108;116;5979
"355210 Socorro";2257;2390;2567;2715;2854;3019;2913;2719;2652;2607;2503;2270;1937;1484;1233;878;993;37991
"355220 Sorocaba";40700;42629;47811;48760;53185;56290;53474;47554;43595;41557;36828;29663;22366;15773;11980;8571;9629;610365
"355230 Sud Mennucci";527;543;597;623;638;624;635;613;529;511;464;373;303;235;154;128;136;7633
"355240 Sumaré";19199;19019;20379;20693;22792;24439;23181;20197;17997;15569;13673;10984;7996;5212;3530;2348;2532;249740
"355255 Suzanápolis";242;264;277;285;277;267;263;229;258;259;225;174;150;125;83;67;79;3524
"355250 Suzano";20902;22359;25365;23817;23623;23950;22983;20983;19519;17292;14968;12085;9006;5922;4089;2658;2777;272298
"355260 Tabapuã";755;708;765;856;980;1029;925;840;846;820;733;636;524;433;352;275;257;11734
"355270 Tabatinga";1059;1135;1200;1214;1396;1455;1230;1083;1049;987;904;724;519;426;343;233;261;15218
"355280 Taboão da Serra";20053;20337;22066;20835;22776;24547;23803;20800;18725;16004;13587;10680;7858;5203;3522;2152;2124;255072
"355290 Taciba";414;440;482;489;467;465;450;450;439;431;329;272;217;172;160;118;111;5906
"355300 Taguaí";926;891;955;1045;1154;1082;906;771;714;679;610;493;400;270;209;151;155;11411
"355310 Taiaçu";394;430;506;520;533;494;434;440;439;385;322;270;249;197;178;132;148;6071
"355320 Taiúva";313;335;371;434;478;451;401;371;394;383;356;340;277;196;178;143;161;5582
"355330 Tambaú";1609;1671;1783;1879;1920;1879;1714;1573;1539;1578;1466;1194;956;731;559;435;510;22996
"355340 Tanabi";1426;1485;1676;1745;1991;2134;1948;1744;1780;1807;1679;1399;1176;943;756;523;595;24807
"355350 Tapiraí";682;775;883;734;610;604;613;545;516;458;407;335;317;268;176;119;125;8167
"355360 Tapiratiba";792;874;1069;1169;1103;979;914;885;998;982;872;646;518;395;352;236;262;13046
"355365 Taquaral";172;216;223;217;232;223;228;199;178;183;183;148;130;90;65;61;48;2796
"355370 Taquaritinga";3733;3937;4249;4308;4583;4648;4407;4049;3891;3806;3335;2800;2318;1780;1456;1021;1230;55551
"355380 Taquarituba";1656;1703;1929;1948;1904;1853;1758;1595;1556;1576;1421;1180;877;653;533;354;396;22892
"355385 Taquarivaí";461;526;562;522;504;468;411;346;322;316;268;209;140;102;85;56;47;5345
"355390 Tarabai";515;574;584;604;588;586;556;503;465;438;376;268;212;191;156;120;115;6851
"355395 Tarumã";1078;1071;1091;1122;1218;1186;1090;1065;961;944;744;566;413;332;226;153;151;13411
"355400 Tatuí";8103;8498;9410;9244;9525;9795;9345;8238;7511;6968;6251;5166;4239;3190;2382;1643;1840;111348
"355410 Taubaté";19943;20449;22513;22771;24581;25974;24934;22113;20875;19546;17411;14280;11100;7947;5837;4053;4660;288987
"355420 Tejupá";395;455;496;413;397;373;364;334;282;294;275;236;189;173;107;61;41;4885
"355430 Teodoro Sampaio";1720;1821;1989;1867;1884;1853;1864;1656;1588;1402;1153;927;784;553;415;284;301;22061
"355440 Terra Roxa";649;650;681;718;764;776;670;595;585;580;554;435;333;251;191;157;203;8792
"355450 Tietê";2629;2638;2892;2981;3337;3448;3148;2793;2650;2575;2237;1843;1565;1106;888;694;823;38247
"355460 Timburi";178;187;218;206;189;175;181;165;175;215;192;163;139;103;79;67;74;2706
"355465 Torre de Pedra";148;165;195;182;155;145;166;179;168;152;135;129;124;101;82;47;49;2322
"355470 Torrinha";594;586;679;761;839;783;727;672;645;645;606;511;458;327;275;231;275;9614
"355475 Trabiju";117;127;148;143;133;126;125;113;113;82;88;76;61;50;44;29;24;1599
"355480 Tremembé";2803;3006;3348;3279;3918;4275;4047;3360;3019;2868;2429;1958;1477;1032;749;480;549;42597
"355490 Três Fronteiras";318;330;414;421;394;410;419;386;392;359;352;337;303;253;194;129;180;5591
"355495 Tuiuti";357;394;432;430;481;473;521;455;421;387;382;369;340;276;190;121;142;6171
"355500 Tupã";3871;3978;4343;4519;4952;5173;4993;4689;4638;4593;4284;3688;3125;2570;2194;1635;1877;65122
"355510 Tupi Paulista";630;683;842;949;1114;1279;1275;1130;1071;1071;1028;911;786;602;520;395;440;14726
"355520 Turiúba";121;107;118;136;143;132;132;139;140;154;131;128;115;104;78;61;43;1982
"355530 Turmalina";79;95;130;149;144;103;99;124;152;193;168;128;132;111;90;46;51;1994
"355535 Ubarana";462;483;499;459;468;483;475;425;366;323;282;253;191;134;96;57;66;5522
"355540 Ubatuba";6089;6515;7505;7088;6748;6861;6940;6535;5918;5264;4531;3701;2925;1986;1408;956;941;81911
"355550 Ubirajara";352;347;378;355;378;380;335;280;293;272;277;259;199;135;125;90;110;4565
"355560 Uchoa";584;611;658;718;824;776;727;688;680;680;648;540;444;363;300;236;277;9754
"355570 União Paulista";131;121;134;126;129;152;140;116;112;95;85;84;66;55;47;34;35;1662
"355580 Urânia";515;574;604;636;670;716;688;647;638;608;633;548;455;378;304;222;228;9064
"355590 Uru";69;79;88;83;110;101;94;83;86;102;91;78;64;43;37;28;33;1269
"355600 Urupês";701;784;867;938;1030;1080;983;916;948;954;860;777;640;513;434;335;361;13121
"355610 Valentim Gentil";744;779;854;902;1032;1039;990;859;826;759;734;566;477;346;273;185;175;11540
"355620 Valinhos";6891;7030;7721;7991;9096;9700;9595;9065;9189;8595;7327;5787;4460;3178;2432;1687;1957;111701
"355630 Valparaíso";1675;1562;1679;1798;2159;2536;2365;1915;1671;1529;1216;920;782;565;466;311;371;23520
"355635 Vargem";615;653;749;710;758;754;712;682;618;577;505;482;424;341;239;174;200;9193
"355640 Vargem Grande do Sul";2930;2972;3197;3174;3326;3408;3200;2910;2891;2754;2490;2051;1649;1199;943;674;778;40546
"355645 Vargem Grande Paulista";3596;3664;3944;3667;3838;4080;3964;3538;3224;2945;2430;2017;1467;1011;697;458;498;45038
"355650 Várzea Paulista";8629;8671;9317;9491;10511;10810;9742;8598;7874;7199;6383;4935;3409;2178;1457;980;957;111141
"355660 Vera Cruz";704;765;860;888;861;806;816;757;735;750;680;574;506;418;320;259;319;11018
"355670 Vinhedo";4343;4479;4805;4807;5693;6314;5931;5408;4982;4742;4150;3327;2557;1821;1295;979;1149;66782
"355680 Viradouro";1253;1258;1417;1528;1608;1630;1402;1231;1166;1159;1018;852;692;537;449;303;361;17864
"355690 Vista Alegre do Alto";500;505;556;603;749;760;631;538;484;447;384;309;232;180;160;110;109;7257
"355695 Vitória Brasil";113;113;120;138;150;147;139;125;125;119;119;102;77;73;55;39;34;1788
"355700 Votorantim";8240;8763;9676;9527;10057;10417;9718;8476;7747;7187;6482;5170;3964;2726;1893;1186;1350;112579
"355710 Votuporanga";4932;5160;5824;6300;7304;7544;7115;6638;6518;6398;5919;4926;4091;3093;2417;1696;1817;87692
"355715 Zacarias";167;159;172;166;183;213;180;179;169;176;153;133;100;96;83;50;52;2431
